state,district,year,quarter,period_id,transaction_count,transaction_amount,registered_users,registered_merchants
rajasthan,dungarpur,2019,2,8077,135259,288020972.5089949,53625,147
rajasthan,dungarpur,2019,3,8078,157380,361164942.56287354,61435,336
rajasthan,dungarpur,2019,4,8079,209158,474932434.1101825,69821,544
rajasthan,dungarpur,2020,1,8080,284212,586186725.2531792,79574,674
rajasthan,dungarpur,2020,2,8081,428982,718855947.5113999,94550,748
rajasthan,dungarpur,2020,3,8082,458812,1004199865.7267835,106983,1038
rajasthan,dungarpur,2020,4,8083,637162,1386503696.12371,119684,1421
rajasthan,dungarpur,2021,1,8084,791290,1753195157.7483926,132195,3354
rajasthan,dungarpur,2021,2,8085,1030903,2103100961.6588678,143961,4117
rajasthan,dungarpur,2021,3,8086,1363892,2789407123.6992326,158139,5467
rajasthan,dungarpur,2021,4,8087,1574047,3202033735.5797734,171786,7583
rajasthan,dungarpur,2022,1,8088,2081233,4217246866.588271,185293,8913
rajasthan,dungarpur,2022,2,8089,2490359,4605236416.401522,197810,9454
rajasthan,dungarpur,2022,3,8090,2914485,5216037566.199825,211859,9916
rajasthan,dungarpur,2022,4,8091,3469331,6099652100.264112,225331,10514
rajasthan,dungarpur,2023,1,8092,3955560,6858659133.7893095,238393,10776
rajasthan,dungarpur,2023,2,8093,4720440,7535329707.859746,251123,10972
rajasthan,dungarpur,2023,3,8094,5040726,7824108287.774761,268204,11115
rajasthan,dungarpur,2023,4,8095,5808803,8929671203.848017,284935,11425
rajasthan,dungarpur,2024,1,8096,7050201,10519922170.995815,305287,12047
rajasthan,dungarpur,2024,2,8097,8149813,11102852972.503815,324447,12993
rajasthan,dungarpur,2024,3,8098,8522024,11117186825.627167,342451,14063
rajasthan,dungarpur,2024,4,8099,9474985,12751029945.200258,355691,14951
rajasthan,dungarpur,2025,1,8100,10077920,13183790632.602482,369867,15418
rajasthan,dungarpur,2025,2,8101,10293572,12898082878.185392,382783,15914
rajasthan,dungarpur,2025,3,8102,10814520,12515514462.712921,398670,17108
rajasthan,dungarpur,2025,4,8103,11402726,14126963309.530811,414940,18423
rajasthan,dungarpur,2026,1,8104,12317067,15106301489.584257,429913,18967
rajasthan,dungarpur,2026,2,8105,12874541,15340250578.335651,445900,19716
rajasthan,hanumangarh,2018,1,8072,234343,228402200.25169265,75704,
rajasthan,hanumangarh,2018,2,8073,300658,430101922.7189286,101090,
rajasthan,hanumangarh,2018,3,8074,315410,567807895.4500568,120867,3
rajasthan,hanumangarh,2018,4,8075,481058,897097766.9752612,146953,22
rajasthan,hanumangarh,2019,1,8076,829061,1251906295.9584455,178778,303
rajasthan,hanumangarh,2019,2,8077,862072,1698518972.5512724,200926,730
rajasthan,hanumangarh,2019,3,8078,885962,2073715899.8715162,221930,1515
rajasthan,hanumangarh,2019,4,8079,1177727,2831109793.127949,243197,2711
rajasthan,hanumangarh,2020,1,8080,1493310,3393673272.141878,269213,4185
rajasthan,hanumangarh,2020,2,8081,1814223,4097486212.448927,296152,4792
rajasthan,hanumangarh,2020,3,8082,2282301,5375501000.602026,322573,6292
rajasthan,hanumangarh,2020,4,8083,2966406,7147609067.859346,348022,9990
rajasthan,hanumangarh,2021,1,8084,3625091,8639606447.824642,376773,14551
rajasthan,hanumangarh,2021,2,8085,4736115,11120152130.769749,406178,17257
rajasthan,hanumangarh,2021,3,8086,6047039,12952846746.26792,439504,22079
rajasthan,hanumangarh,2021,4,8087,6304666,14607796397.55421,469208,26209
rajasthan,hanumangarh,2022,1,8088,8444357,18954159593.10689,500637,30579
rajasthan,hanumangarh,2022,2,8089,9877226,20999663453.231243,528888,34493
rajasthan,hanumangarh,2022,3,8090,12152752,23256547251.207607,558878,37542
rajasthan,hanumangarh,2022,4,8091,13383161,27087542905.681793,587012,41009
rajasthan,hanumangarh,2023,1,8092,15287097,30479573107.209076,615845,43132
rajasthan,hanumangarh,2023,2,8093,17764443,33248379139.42317,642085,45367
rajasthan,hanumangarh,2023,3,8094,20320927,34527375370.6155,670941,48530
rajasthan,hanumangarh,2023,4,8095,21925464,40164013381.8595,697454,50850
rajasthan,hanumangarh,2024,1,8096,25387425,44298090948.26225,728419,54242
rajasthan,hanumangarh,2024,2,8097,29851425,49377686655.05453,758666,57222
rajasthan,hanumangarh,2024,3,8098,31690001,48092942278.87114,785938,60508
rajasthan,hanumangarh,2024,4,8099,33041333,55052175118.51398,809291,63098
rajasthan,hanumangarh,2025,1,8100,32309363,52249034761.95711,834160,65356
rajasthan,hanumangarh,2025,2,8101,35394817,55731986455.48233,858459,67198
rajasthan,hanumangarh,2025,3,8102,37112268,52516274998.40796,883566,68940
rajasthan,hanumangarh,2025,4,8103,36694028,59131300069.180115,906273,71150
rajasthan,hanumangarh,2026,1,8104,37829761,58903808455.59615,929412,72631
rajasthan,hanumangarh,2026,2,8105,40701272,62892506132.51664,945946,74116
rajasthan,jaipur,2018,1,8072,2740898,3263145090.3745146,848946,8
rajasthan,jaipur,2018,2,8073,3507461,5382551818.758278,1117869,72
rajasthan,jaipur,2018,3,8074,5372755,8480986190.900887,1360229,8338
rajasthan,jaipur,2018,4,8075,7928107,12953111146.366508,1650949,41232
rajasthan,jaipur,2019,1,8076,17477572,21426045026.729347,1966244,109402
rajasthan,jaipur,2019,2,8077,18787801,28360456187.618484,2194718,166860
rajasthan,jaipur,2019,3,8078,28128811,36651915895.89548,2424264,219483
rajasthan,jaipur,2019,4,8079,33289321,50512358579.51286,2644214,249322
rajasthan,jaipur,2020,1,8080,37092144,57378092741.498436,2859943,281744
rajasthan,jaipur,2020,2,8081,26684648,44260677428.77211,3073981,296293
rajasthan,jaipur,2020,3,8082,46515427,77747698512.34236,3318837,338494
rajasthan,jaipur,2020,4,8083,59211343,102899797782.54251,3550651,380792
rajasthan,jaipur,2021,1,8084,78067785,127643251093.05092,3789727,413897
rajasthan,jaipur,2021,2,8085,73936006,126244067212.3775,4016301,434488
rajasthan,jaipur,2021,3,8086,112855012,175031894393.31158,4273475,465481
rajasthan,jaipur,2021,4,8087,115373755,189511182680.0689,4514104,493278
rajasthan,jaipur,2022,1,8088,147119251,233996098444.85345,4747443,527864
rajasthan,jaipur,2022,2,8089,172674289,262177373674.83698,4955477,551362
rajasthan,jaipur,2022,3,8090,198817077,293787006023.7676,5175033,570596
rajasthan,jaipur,2022,4,8091,219882925,334840951675.1133,5382340,592486
rajasthan,jaipur,2023,1,8092,238056224,365765335365.8611,5570377,574116
rajasthan,jaipur,2023,2,8093,277017737,394889377766.3043,5755162,582061
rajasthan,jaipur,2023,3,8094,327940307,431964297815.13696,5948541,595851
rajasthan,jaipur,2023,4,8095,348392091,483760316123.80786,6118795,612405
rajasthan,jaipur,2024,1,8096,400041970,534217375515.1443,6318218,636629
rajasthan,jaipur,2024,2,8097,453349756,554376204692.1163,6517663,660970
rajasthan,jaipur,2024,3,8098,489252970,572334424919.2976,6714000,682795
rajasthan,jaipur,2024,4,8099,522715198,642301316359.417,6907119,704128
rajasthan,jaipur,2025,1,8100,522673707,641099763126.5305,7093611,722465
rajasthan,jaipur,2025,2,8101,549775199,646685675908.1804,7281546,740595
rajasthan,jaipur,2025,3,8102,594086757,669548598667.1113,7481570,758869
rajasthan,jaipur,2025,4,8103,604913509,714417061655.7089,7652081,782677
rajasthan,jaipur,2026,1,8104,613042253,710313633560.9536,7816580,796569
rajasthan,jaipur,2026,2,8105,637259898,720658659256.9841,7999367,813696
rajasthan,jaisalmer,2018,1,8072,53940,75475777.0342383,22247,2
rajasthan,jaisalmer,2018,2,8073,68826,127239114.30911985,30857,2
rajasthan,jaisalmer,2018,3,8074,102597,238216312.77906984,38748,2
rajasthan,jaisalmer,2018,4,8075,169918,425132980.5410618,49452,4
rajasthan,jaisalmer,2019,1,8076,275988,550429687.6615999,62139,937
rajasthan,jaisalmer,2019,2,8077,302561,690605753.7555447,73697,2264
rajasthan,jaisalmer,2019,3,8078,398446,974308885.0751204,84280,2582
rajasthan,jaisalmer,2019,4,8079,559276,1457043158.4451487,95267,3133
rajasthan,jaisalmer,2020,1,8080,685250,1628244569.09028,108578,3452
rajasthan,jaisalmer,2020,2,8081,892643,1851580177.7182605,126672,3610
rajasthan,jaisalmer,2020,3,8082,1141527,2593278777.6331987,141332,3993
rajasthan,jaisalmer,2020,4,8083,1663765,3684834617.7597895,156429,4789
rajasthan,jaisalmer,2021,1,8084,2290877,5001621796.943238,173910,5511
rajasthan,jaisalmer,2021,2,8085,2879239,5894701107.727767,191342,6501
rajasthan,jaisalmer,2021,3,8086,4271206,8340856377.736702,210310,8447
rajasthan,jaisalmer,2021,4,8087,5143879,10318582736.913212,227383,10130
rajasthan,jaisalmer,2022,1,8088,6412006,11957663197.363361,244571,11718
rajasthan,jaisalmer,2022,2,8089,7066272,12833769295.319145,260986,12467
rajasthan,jaisalmer,2022,3,8090,9036354,14487494123.03749,276956,13203
rajasthan,jaisalmer,2022,4,8091,9985218,17262337270.60288,291318,14273
rajasthan,jaisalmer,2023,1,8092,10959124,18337413473.729248,306097,14446
rajasthan,jaisalmer,2023,2,8093,11946131,19135260255.137398,320691,14745
rajasthan,jaisalmer,2023,3,8094,14964350,21708179669.45832,335010,15180
rajasthan,jaisalmer,2023,4,8095,16841936,27448205775.10685,348552,15785
rajasthan,jaisalmer,2024,1,8096,19472026,28443258525.041782,366102,16351
rajasthan,jaisalmer,2024,2,8097,21235696,29784772773.357113,383297,17067
rajasthan,jaisalmer,2024,3,8098,23962583,30308480663.812695,396808,18218
rajasthan,jaisalmer,2024,4,8099,25253507,36453752301.36806,408720,19201
rajasthan,jaisalmer,2025,1,8100,25841429,34765660350.52017,422135,20005
rajasthan,jaisalmer,2025,2,8101,25307815,33159801164.685646,435153,20628
rajasthan,jaisalmer,2025,3,8102,30203077,34563209380.16484,447676,21394
rajasthan,jaisalmer,2025,4,8103,30808553,42649274446.60094,459553,22211
rajasthan,jaisalmer,2026,1,8104,31425607,40110504787.947586,471579,22631
rajasthan,jaisalmer,2026,2,8105,31064252,39523807260.20828,493547,23267
rajasthan,jalore,2018,1,8072,80292,93120045.11287878,40374,2
rajasthan,jalore,2018,2,8073,106747,177628145.50668693,54037,10
rajasthan,jalore,2018,3,8074,129859,246678634.08603358,68207,13
rajasthan,jalore,2018,4,8075,203458,389872624.09388745,88522,42
rajasthan,jalore,2019,1,8076,319904,574537892.4792919,112513,156
rajasthan,jalore,2019,2,8077,397657,850792939.3089864,130591,317
rajasthan,jalore,2019,3,8078,429362,1007396730.2057905,149783,569
rajasthan,jalore,2019,4,8079,581900,1406332894.8159788,169783,803
rajasthan,jalore,2020,1,8080,814381,1943085406.9705267,194007,1035
rajasthan,jalore,2020,2,8081,1218678,2517994773.4827223,228291,1171
rajasthan,jalore,2020,3,8082,1443847,3681477940.100198,256272,1584
rajasthan,jalore,2020,4,8083,1842449,4723352236.677351,282349,3502
rajasthan,jalore,2021,1,8084,2295736,6428566901.529296,310501,5221
rajasthan,jalore,2021,2,8085,3238847,8487237695.426024,336907,7216
rajasthan,jalore,2021,3,8086,3815598,9904185588.670845,366219,9567
rajasthan,jalore,2021,4,8087,4355957,11412641089.47594,393736,11082
rajasthan,jalore,2022,1,8088,5986021,15958210354.992588,421355,14812
rajasthan,jalore,2022,2,8089,7170114,18139512157.422092,446751,18086
rajasthan,jalore,2022,3,8090,7906492,17918811807.948654,472575,20024
rajasthan,jalore,2022,4,8091,9646172,21538530922.05849,498335,21995
rajasthan,jalore,2023,1,8092,11324789,25679020346.886967,522438,22912
rajasthan,jalore,2023,2,8093,12863523,27769641081.97428,544886,23651
rajasthan,jalore,2023,3,8094,13916351,27087675952.785206,571312,24354
rajasthan,jalore,2023,4,8095,16118618,32380011582.81526,597983,25522
rajasthan,jalore,2024,1,8096,20227985,38687262283.34117,628742,26811
rajasthan,jalore,2024,2,8097,24058647,42599565989.631714,659490,28687
rajasthan,jalore,2024,3,8098,24338009,38913366145.54018,684730,31132
rajasthan,jalore,2024,4,8099,26054026,43731406963.58667,707196,33299
rajasthan,jalore,2025,1,8100,27857438,46503287769.60217,730280,35051
rajasthan,jalore,2025,2,8101,30518464,49150741790.77254,753197,36261
rajasthan,jalore,2025,3,8102,30671241,43095199918.93789,776168,37265
rajasthan,jalore,2025,4,8103,32059523,50204197662.07092,798420,38329
rajasthan,jalore,2026,1,8104,34087167,53134642784.08809,819147,38950
rajasthan,jalore,2026,2,8105,36420288,56666618196.27289,840748,39619
rajasthan,jhalawar,2018,1,8072,106169,103492938.21522324,34107,
rajasthan,jhalawar,2018,2,8073,143515,222069849.95336258,46467,
rajasthan,jhalawar,2018,3,8074,219013,357213157.0599221,59059,
rajasthan,jhalawar,2018,4,8075,326992,560268653.3462142,73535,4
rajasthan,jhalawar,2019,1,8076,670425,824563722.2951989,90534,239
rajasthan,jhalawar,2019,2,8077,615489,1110704729.6289701,103872,1453
rajasthan,jhalawar,2019,3,8078,755756,1336022310.9843984,119362,3238
rajasthan,jhalawar,2019,4,8079,942260,1811180681.9704237,134743,4004
rajasthan,jhalawar,2020,1,8080,1125310,2299028402.284724,152569,4789
rajasthan,jhalawar,2020,2,8081,1376518,3435106085.0553846,175282,5159
rajasthan,jhalawar,2020,3,8082,1774146,4085636941.913339,197953,6589
rajasthan,jhalawar,2020,4,8083,2237071,4862386960.197562,217601,10645
rajasthan,jhalawar,2021,1,8084,2783155,6103558625.972729,238367,13966
rajasthan,jhalawar,2021,2,8085,3340078,7706596215.104816,258948,15827
rajasthan,jhalawar,2021,3,8086,4293237,8331339064.706272,283207,18548
rajasthan,jhalawar,2021,4,8087,4841885,9487479619.708515,306107,22824
rajasthan,jhalawar,2022,1,8088,6684230,12293531656.657139,329405,27575
rajasthan,jhalawar,2022,2,8089,7302549,13411366709.036144,349377,30077
rajasthan,jhalawar,2022,3,8090,8981143,13482720674.722523,375006,32073
rajasthan,jhalawar,2022,4,8091,9952687,15856441636.037954,394800,33808
rajasthan,jhalawar,2023,1,8092,11870676,18581145777.956627,414233,33346
rajasthan,jhalawar,2023,2,8093,13363373,21034095040.64968,433159,33902
rajasthan,jhalawar,2023,3,8094,15383010,20974555124.620266,458467,34848
rajasthan,jhalawar,2023,4,8095,16752539,24190925201.077637,481355,35318
rajasthan,jhalawar,2024,1,8096,20899627,28476550162.89991,504242,35946
rajasthan,jhalawar,2024,2,8097,22792622,30911010850.446205,526085,36467
rajasthan,jhalawar,2024,3,8098,24078991,29409407002.072678,546062,36861
rajasthan,jhalawar,2024,4,8099,24595577,33445226925.801804,562356,37842
rajasthan,jhalawar,2025,1,8100,26261465,34227864689.349354,580261,38908
rajasthan,jhalawar,2025,2,8101,27140192,34705261330.44331,597107,39663
rajasthan,jhalawar,2025,3,8102,28912848,31963340027.65274,614600,40018
rajasthan,jhalawar,2025,4,8103,29839104,36230657164.1667,630618,40410
rajasthan,jhalawar,2026,1,8104,32393835,37659318265.747086,647136,40882
rajasthan,jhalawar,2026,2,8105,33007685,39264343431.37933,664353,42068
rajasthan,jhunjhunu,2018,1,8072,263556,292926985.7091482,92549,
rajasthan,jhunjhunu,2018,2,8073,348532,528604153.195237,125606,
rajasthan,jhunjhunu,2018,3,8074,413579,736275585.3960605,151556,7
rajasthan,jhunjhunu,2018,4,8075,601104,1258139346.4120793,184408,189
rajasthan,jhunjhunu,2019,1,8076,1072030,1775783178.5277333,223784,942
rajasthan,jhunjhunu,2019,2,8077,1092730,2292413848.0902963,257108,2452
rajasthan,jhunjhunu,2019,3,8078,1151111,2668964303.5659685,288131,4683
rajasthan,jhunjhunu,2019,4,8079,1655128,4061012025.2055497,321182,6211
rajasthan,jhunjhunu,2020,1,8080,2092930,4876120048.807724,360583,7596
rajasthan,jhunjhunu,2020,2,8081,2804372,5812031409.276189,408429,8435
rajasthan,jhunjhunu,2020,3,8082,3606202,8172053698.762335,450667,13493
rajasthan,jhunjhunu,2020,4,8083,4688781,11559483964.671633,489329,19622
rajasthan,jhunjhunu,2021,1,8084,5795218,13548813595.628164,528462,26275
rajasthan,jhunjhunu,2021,2,8085,7980695,17388815783.509945,568628,30244
rajasthan,jhunjhunu,2021,3,8086,10052133,20739089126.113174,611668,37730
rajasthan,jhunjhunu,2021,4,8087,10963153,24404074710.445236,650623,45654
rajasthan,jhunjhunu,2022,1,8088,13957642,29139465666.76928,689091,53831
rajasthan,jhunjhunu,2022,2,8089,16324368,33132088429.9382,724518,60133
rajasthan,jhunjhunu,2022,3,8090,19171157,35759992689.98368,760830,65004
rajasthan,jhunjhunu,2022,4,8091,21113214,42450187551.649826,794267,68964
rajasthan,jhunjhunu,2023,1,8092,23187167,45883710164.71626,826701,70236
rajasthan,jhunjhunu,2023,2,8093,27860163,49989483742.56739,858331,72257
rajasthan,jhunjhunu,2023,3,8094,30742098,51736101735.892815,893038,74688
rajasthan,jhunjhunu,2023,4,8095,33941681,62027043886.660355,925147,76966
rajasthan,jhunjhunu,2024,1,8096,39472533,69391700856.58623,961131,79337
rajasthan,jhunjhunu,2024,2,8097,44970158,73412331935.26053,996317,82318
rajasthan,jhunjhunu,2024,3,8098,47060802,73346571835.95384,1029429,85786
rajasthan,jhunjhunu,2024,4,8099,49365134,84373515174.3111,1060439,88373
rajasthan,jhunjhunu,2025,1,8100,46700221,77888874964.07996,1091858,90029
rajasthan,jhunjhunu,2025,2,8101,50997075,80755644121.94751,1122797,91537
rajasthan,jhunjhunu,2025,3,8102,51991625,77209540158.7476,1155135,92759
rajasthan,jhunjhunu,2025,4,8103,53764250,88036361219.49481,1184250,94613
rajasthan,jhunjhunu,2026,1,8104,54670092,86680016106.15231,1212949,95766
rajasthan,jhunjhunu,2026,2,8105,57588972,89410708729.10902,1242437,97004
rajasthan,jodhpur,2018,1,8072,363327,524027280.3064888,164745,6
rajasthan,jodhpur,2018,2,8073,478488,885759965.2864273,218163,10
rajasthan,jodhpur,2018,3,8074,600937,1306411401.0210404,262486,25
rajasthan,jodhpur,2018,4,8075,913733,1997053909.3989363,330790,139
rajasthan,jodhpur,2019,1,8076,1672015,2892370646.2665124,407584,16003
rajasthan,jodhpur,2019,2,8077,1882073,3816979172.559825,466169,26048
rajasthan,jodhpur,2019,3,8078,2487813,4973732733.560961,522136,30950
rajasthan,jodhpur,2019,4,8079,3256099,6993098808.195116,577924,35949
rajasthan,jodhpur,2020,1,8080,4044340,8351705045.412898,642710,40252
rajasthan,jodhpur,2020,2,8081,3776733,7437042902.999212,722252,42091
rajasthan,jodhpur,2020,3,8082,5865555,12772875097.88471,795701,47980
rajasthan,jodhpur,2020,4,8083,8050410,17686405132.77063,869817,53540
rajasthan,jodhpur,2021,1,8084,11163050,23539227738.49463,947093,60544
rajasthan,jodhpur,2021,2,8085,12495419,26146637412.881294,1022443,63007
rajasthan,jodhpur,2021,3,8086,18806694,36859797269.38621,1107047,67603
rajasthan,jodhpur,2021,4,8087,19989040,40715088428.708084,1184438,74600
rajasthan,jodhpur,2022,1,8088,26652362,53045821943.44797,1262302,84431
rajasthan,jodhpur,2022,2,8089,30069964,56826423885.33928,1330434,90003
rajasthan,jodhpur,2022,3,8090,38295950,67799538940.64107,1403295,94028
rajasthan,jodhpur,2022,4,8091,43593833,77843958957.85074,1471224,99232
rajasthan,jodhpur,2023,1,8092,48871776,89095360022.26906,1536146,101809
rajasthan,jodhpur,2023,2,8093,55997814,96002921774.14844,1598604,104394
rajasthan,jodhpur,2023,3,8094,65739970,106273629982.87057,1663692,108380
rajasthan,jodhpur,2023,4,8095,70713686,119789181977.67313,1724923,115091
rajasthan,jodhpur,2024,1,8096,83990264,134541314692.50595,1797018,123478
rajasthan,jodhpur,2024,2,8097,96526987,141243746465.72986,1868737,130471
rajasthan,jodhpur,2024,3,8098,104081569,141780328490.31354,1934337,136868
rajasthan,jodhpur,2024,4,8099,108104300,155645801583.03717,1994546,143309
rajasthan,jodhpur,2025,1,8100,108722494,154104746562.41907,2054628,149166
rajasthan,jodhpur,2025,2,8101,115626189,156549829765.80566,2114118,154525
rajasthan,jodhpur,2025,3,8102,126880180,159638072951.8137,2178023,159153
rajasthan,jodhpur,2025,4,8103,125608298,172228400492.09418,2232648,163666
rajasthan,jodhpur,2026,1,8104,130348077,173651207758.1962,2286494,166686
rajasthan,jodhpur,2026,2,8105,136439834,176605696180.78516,2341306,170176
rajasthan,karauli,2018,1,8072,124584,109437751.33601665,40500,
rajasthan,karauli,2018,2,8073,158044,202628042.20651233,55229,
rajasthan,karauli,2018,3,8074,209807,288321503.2934816,68217,1
rajasthan,karauli,2018,4,8075,349928,551399616.2315403,84865,23
rajasthan,karauli,2019,1,8076,673858,792474810.2390639,103221,323
rajasthan,karauli,2019,2,8077,655103,1156914054.465019,117313,815
rajasthan,karauli,2019,3,8078,639703,1234545957.0999877,130851,1429
rajasthan,karauli,2019,4,8079,877981,1773828304.6236358,145985,2010
rajasthan,karauli,2020,1,8080,1115265,2220494782.899903,162425,2455
rajasthan,karauli,2020,2,8081,1781084,3245065770.2563934,182987,2851
rajasthan,karauli,2020,3,8082,1932595,3834460948.665873,203009,3214
rajasthan,karauli,2020,4,8083,1992923,4159142580.0642705,219893,4421
rajasthan,karauli,2021,1,8084,2599908,5265721786.0486965,238664,7530
rajasthan,karauli,2021,2,8085,4041411,7758444536.369919,257213,9873
rajasthan,karauli,2021,3,8086,4464710,7992222035.411625,278881,12606
rajasthan,karauli,2021,4,8087,5143427,9442898894.468071,297863,15239
rajasthan,karauli,2022,1,8088,6639074,11646857805.127396,317070,18836
rajasthan,karauli,2022,2,8089,6727070,11932418357.583694,333231,20970
rajasthan,karauli,2022,3,8090,8605625,13293489078.53918,350863,23006
rajasthan,karauli,2022,4,8091,9942271,15743118567.794353,367775,25242
rajasthan,karauli,2023,1,8092,11605042,18250850521.881115,383969,27238
rajasthan,karauli,2023,2,8093,14058362,20468013259.76989,400008,28183
rajasthan,karauli,2023,3,8094,15716462,20498012487.991447,419528,29240
rajasthan,karauli,2023,4,8095,18233367,24835135095.741417,437411,29982
rajasthan,karauli,2024,1,8096,22466216,29455184533.453278,456824,30926
rajasthan,karauli,2024,2,8097,25914017,32109955985.83583,475725,31922
rajasthan,karauli,2024,3,8098,26217497,29418390032.646984,493301,32949
rajasthan,karauli,2024,4,8099,28849099,35469259133.20032,508932,33962
rajasthan,karauli,2025,1,8100,27869495,34214033845.754284,525510,34970
rajasthan,karauli,2025,2,8101,31147562,36853731380.081535,541956,35805
rajasthan,karauli,2025,3,8102,31594254,32901180826.840675,559600,36449
rajasthan,karauli,2025,4,8103,33667576,38264166805.93297,576168,37505
rajasthan,karauli,2026,1,8104,35295359,38890753333.32207,592515,38267
rajasthan,karauli,2026,2,8105,37506937,40783358261.7154,605403,39758
rajasthan,khairthal tijara,2018,1,8072,204818,247849079.04055429,62369,
rajasthan,khairthal tijara,2018,2,8073,272462,402230941.0040799,84043,
rajasthan,khairthal tijara,2018,3,8074,384389,618013664.6101568,105033,2
rajasthan,khairthal tijara,2018,4,8075,544858,910202194.2207537,130727,67
rajasthan,khairthal tijara,2019,1,8076,1039368,1342629222.7114143,159009,1390
rajasthan,khairthal tijara,2019,2,8077,1037698,1735685787.7408328,182698,3243
rajasthan,khairthal tijara,2019,3,8078,1261158,2137842845.1550634,206606,5139
rajasthan,khairthal tijara,2019,4,8079,1555243,2932973093.6936293,230224,6354
rajasthan,khairthal tijara,2020,1,8080,1896649,3531589846.3040895,256502,7490
rajasthan,khairthal tijara,2020,2,8081,2236794,3708238017.037917,285002,8343
rajasthan,khairthal tijara,2020,3,8082,3238749,5614058914.559763,314145,10381
rajasthan,khairthal tijara,2020,4,8083,4062139,7323365309.640099,341887,12823
rajasthan,khairthal tijara,2021,1,8084,4934095,8823558200.921875,369825,17114
rajasthan,khairthal tijara,2021,2,8085,6146969,10417498472.223736,396035,19791
rajasthan,khairthal tijara,2021,3,8086,8167276,12638592822.088385,425874,23574
rajasthan,khairthal tijara,2021,4,8087,8641803,13933253686.51133,454341,27248
rajasthan,khairthal tijara,2022,1,8088,11377647,17757393189.718987,482815,32651
rajasthan,khairthal tijara,2022,2,8089,13474950,19678072486.55022,508345,35733
rajasthan,khairthal tijara,2022,3,8090,16519578,22397037645.04933,535556,37721
rajasthan,khairthal tijara,2022,4,8091,17747807,25132260094.08908,561338,39513
rajasthan,khairthal tijara,2023,1,8092,20116100,28275506514.953045,586978,39638
rajasthan,khairthal tijara,2023,2,8093,24664867,31204868375.50128,610735,40792
rajasthan,khairthal tijara,2023,3,8094,28930401,33676250898.75194,638167,42419
rajasthan,khairthal tijara,2023,4,8095,30913924,38469386829.21079,665090,44749
rajasthan,khairthal tijara,2024,1,8096,37479595,43984237525.09381,694944,47966
rajasthan,khairthal tijara,2024,2,8097,42555219,45324556186.575356,723087,51269
rajasthan,khairthal tijara,2024,3,8098,45733530,46539736236.366684,750306,53630
rajasthan,khairthal tijara,2024,4,8099,46952494,52311347384.88202,774554,55476
rajasthan,khairthal tijara,2025,1,8100,45325125,51128967168.662704,800307,57846
rajasthan,khairthal tijara,2025,2,8101,50798378,53094079545.419464,824742,60017
rajasthan,khairthal tijara,2025,3,8102,55515478,54263792021.41281,852342,62828
rajasthan,khairthal tijara,2025,4,8103,54288928,58106894328.42053,878892,66370
rajasthan,khairthal tijara,2026,1,8104,55457014,58546018651.16547,905934,68188
rajasthan,khairthal tijara,2026,2,8105,59369090,60462828818.36538,940761,70316
rajasthan,kota,2018,1,8072,390870,372080885.4722814,136035,2
rajasthan,kota,2018,2,8073,468099,657845506.8003368,179089,8
rajasthan,kota,2018,3,8074,654471,926973425.7851157,213145,8
rajasthan,kota,2018,4,8075,937951,1336194620.680471,259077,2502
rajasthan,kota,2019,1,8076,2082070,2013381517.270729,315197,25145
rajasthan,kota,2019,2,8077,2077816,2777087724.4659705,356497,36664
rajasthan,kota,2019,3,8078,2979540,3391680270.5367613,397988,45588
rajasthan,kota,2019,4,8079,3513758,4696188725.888438,439553,53727
rajasthan,kota,2020,1,8080,4064375,5423541938.030687,482013,61292
rajasthan,kota,2020,2,8081,3156208,5261126880.032816,530931,64795
rajasthan,kota,2020,3,8082,4583501,7903258492.071563,579858,75856
rajasthan,kota,2020,4,8083,6323529,10668715036.762236,628333,88797
rajasthan,kota,2021,1,8084,8831319,13860434129.010017,675770,98173
rajasthan,kota,2021,2,8085,9064808,15638906751.975513,721684,102030
rajasthan,kota,2021,3,8086,13436742,20387873003.96577,773788,107263
rajasthan,kota,2021,4,8087,14750013,22981255555.343597,823208,110397
rajasthan,kota,2022,1,8088,19271839,28763463482.518623,869937,117181
rajasthan,kota,2022,2,8089,23333865,34907853791.781876,913661,122766
rajasthan,kota,2022,3,8090,28684385,38808490544.124695,961375,126582
rajasthan,kota,2022,4,8091,33401300,44487774829.112236,1004151,129971
rajasthan,kota,2023,1,8092,37425483,49540085609.569046,1044841,126193
rajasthan,kota,2023,2,8093,42501714,57711035234.29904,1086387,128103
rajasthan,kota,2023,3,8094,50515684,59693930292.961296,1131254,130565
rajasthan,kota,2023,4,8095,54174805,68038440924.81496,1171066,134445
rajasthan,kota,2024,1,8096,62237065,75175425736.31088,1215687,140642
rajasthan,kota,2024,2,8097,67813794,82614505254.70079,1262446,145546
rajasthan,kota,2024,3,8098,74505518,82259524880.72134,1304349,149500
rajasthan,kota,2024,4,8099,78486018,91311908996.49347,1343139,153362
rajasthan,kota,2025,1,8100,79003903,89184947002.02295,1382859,156564
rajasthan,kota,2025,2,8101,82290095,94889527978.09996,1424377,159467
rajasthan,kota,2025,3,8102,88718869,92438455641.28827,1465795,162542
rajasthan,kota,2025,4,8103,92974450,102129989533.34865,1500577,166944
rajasthan,kota,2026,1,8104,96852694,103981181927.4993,1536548,171334
rajasthan,kota,2026,2,8105,99833807,111070080610.9268,1566004,175128
