state,year,quarter,period_id,category_raw,transactions
haryana,2019,2,8077,Utility,1125662
haryana,2019,3,8078,P2P,14597118
haryana,2019,3,8078,Retail,19464332
haryana,2019,3,8078,Utility,2072737
haryana,2019,4,8079,P2P,19453976
haryana,2019,4,8079,Retail,21364196
haryana,2019,4,8079,Utility,3922821
haryana,2020,1,8080,P2P,21051976
haryana,2020,1,8080,Retail,25036070
haryana,2020,1,8080,Utility,5251155
haryana,2020,2,8081,P2P,19749837
haryana,2020,2,8081,Retail,20771849
haryana,2020,2,8081,Utility,5978008
haryana,2020,3,8082,P2P,29036906
haryana,2020,3,8082,Retail,32099499
haryana,2020,3,8082,Utility,6230451
haryana,2020,4,8083,P2P,37925384
haryana,2020,4,8083,Retail,44510568
haryana,2020,4,8083,Utility,8902670
haryana,2021,1,8084,Retail,46819759
haryana,2021,1,8084,P2P,43022006
haryana,2021,1,8084,Utility,15942911
haryana,2021,2,8085,P2P,51942602
haryana,2021,2,8085,Utility,20392290
haryana,2021,2,8085,Retail,52047541
haryana,2021,3,8086,P2P,66050125
haryana,2021,3,8086,Retail,77143949
haryana,2021,3,8086,Utility,22571715
haryana,2021,4,8087,P2P,67543542
haryana,2021,4,8087,Retail,85064659
haryana,2021,4,8087,Utility,20117157
haryana,2022,1,8088,P2P,85153388
haryana,2022,1,8088,Retail,112255341
haryana,2022,1,8088,Utility,23133103
haryana,2022,2,8089,P2P,96613876
haryana,2022,2,8089,Retail,148317828
haryana,2022,2,8089,Utility,26335681
haryana,2022,3,8090,P2P,113184007
haryana,2022,3,8090,Retail,182189584
haryana,2022,3,8090,Utility,30545383
haryana,2022,4,8091,P2P,117778439
haryana,2022,4,8091,Retail,197287674
haryana,2022,4,8091,Utility,31355451
haryana,2023,1,8092,Retail,219069526
haryana,2023,1,8092,P2P,128988482
haryana,2023,1,8092,Utility,34370284
haryana,2023,2,8093,P2P,147501959
haryana,2023,2,8093,Utility,37873831
haryana,2023,2,8093,Retail,273061935
haryana,2023,3,8094,P2P,156895804
haryana,2023,3,8094,Retail,306428250
haryana,2023,3,8094,Utility,38692273
haryana,2023,4,8095,P2P,175660164
haryana,2023,4,8095,Retail,339854772
haryana,2023,4,8095,Utility,40280339
haryana,2024,1,8096,Retail,373122494
haryana,2024,1,8096,P2P,188138732
haryana,2024,1,8096,Utility,44836765
haryana,2024,2,8097,P2P,214631303
haryana,2024,2,8097,Utility,49105924
haryana,2024,2,8097,Retail,476635703
haryana,2024,3,8098,P2P,231883044
haryana,2024,3,8098,Retail,513982387
haryana,2024,3,8098,Utility,51465693
haryana,2024,4,8099,P2P,245119637
haryana,2024,4,8099,Retail,546237947
haryana,2024,4,8099,Utility,52743722
haryana,2025,1,8100,P2P,248265982
haryana,2025,1,8100,Retail,552381807
haryana,2025,1,8100,Utility,56985955
haryana,2025,2,8101,P2P,259001315
haryana,2025,2,8101,Retail,627408882
haryana,2025,2,8101,Utility,55088912
haryana,2025,3,8102,P2P,276948829
haryana,2025,3,8102,Retail,676587870
haryana,2025,3,8102,Utility,58279648
haryana,2025,4,8103,P2P,286824452
haryana,2025,4,8103,Retail,679431344
haryana,2025,4,8103,Utility,58933440
haryana,2026,1,8104,P2P,288242452
haryana,2026,1,8104,Retail,682240539
haryana,2026,1,8104,Utility,60386295
haryana,2026,2,8105,P2P,302949383
haryana,2026,2,8105,Utility,59580774
haryana,2026,2,8105,Retail,768184781
himachal pradesh,2018,1,8072,P2P,155307
himachal pradesh,2018,1,8072,Retail,374817
himachal pradesh,2018,1,8072,Utility,2024
himachal pradesh,2018,2,8073,P2P,244789
himachal pradesh,2018,2,8073,Retail,495410
himachal pradesh,2018,2,8073,Utility,12426
himachal pradesh,2018,3,8074,P2P,359835
himachal pradesh,2018,3,8074,Retail,591381
himachal pradesh,2018,3,8074,Utility,31853
himachal pradesh,2018,4,8075,P2P,614646
himachal pradesh,2018,4,8075,Retail,826781
himachal pradesh,2018,4,8075,Utility,45038
himachal pradesh,2019,1,8076,P2P,1174821
himachal pradesh,2019,1,8076,Retail,1063259
himachal pradesh,2019,1,8076,Utility,77081
himachal pradesh,2019,2,8077,P2P,1109932
himachal pradesh,2019,2,8077,Retail,1399651
himachal pradesh,2019,2,8077,Utility,85275
himachal pradesh,2019,3,8078,P2P,1136295
himachal pradesh,2019,3,8078,Retail,1483897
himachal pradesh,2019,3,8078,Utility,180023
himachal pradesh,2019,4,8079,P2P,1525082
himachal pradesh,2019,4,8079,Retail,1623659
himachal pradesh,2019,4,8079,Utility,444274
himachal pradesh,2020,1,8080,P2P,1548749
himachal pradesh,2020,1,8080,Retail,1973218
himachal pradesh,2020,1,8080,Utility,713544
himachal pradesh,2020,2,8081,P2P,1491543
himachal pradesh,2020,2,8081,Retail,2214649
himachal pradesh,2020,2,8081,Utility,1142256
himachal pradesh,2020,3,8082,P2P,2021110
himachal pradesh,2020,3,8082,Retail,2795882
himachal pradesh,2020,3,8082,Utility,1060966
himachal pradesh,2020,4,8083,P2P,2642942
himachal pradesh,2020,4,8083,Retail,3543029
himachal pradesh,2020,4,8083,Utility,1462519
himachal pradesh,2021,1,8084,P2P,3080132
himachal pradesh,2021,1,8084,Retail,2729674
himachal pradesh,2021,1,8084,Utility,2606950
himachal pradesh,2021,2,8085,P2P,3654848
himachal pradesh,2021,2,8085,Retail,3324890
himachal pradesh,2021,2,8085,Utility,3693667
himachal pradesh,2021,3,8086,P2P,4692458
himachal pradesh,2021,3,8086,Retail,4599348
himachal pradesh,2021,3,8086,Utility,3705835
himachal pradesh,2021,4,8087,P2P,4865930
himachal pradesh,2021,4,8087,Retail,5779795
himachal pradesh,2021,4,8087,Utility,3104536
himachal pradesh,2022,1,8088,P2P,5795846
himachal pradesh,2022,1,8088,Retail,7493598
himachal pradesh,2022,1,8088,Utility,3274250
himachal pradesh,2022,2,8089,P2P,7197331
himachal pradesh,2022,2,8089,Retail,11288487
himachal pradesh,2022,2,8089,Utility,3748312
himachal pradesh,2022,3,8090,P2P,7859922
himachal pradesh,2022,3,8090,Retail,12331466
himachal pradesh,2022,3,8090,Utility,4191848
himachal pradesh,2022,4,8091,P2P,8530434
himachal pradesh,2022,4,8091,Retail,15080061
himachal pradesh,2022,4,8091,Utility,3996602
himachal pradesh,2023,1,8092,P2P,8712826
himachal pradesh,2023,1,8092,Retail,15826198
himachal pradesh,2023,1,8092,Utility,4052173
himachal pradesh,2023,2,8093,P2P,10883052
himachal pradesh,2023,2,8093,Retail,21622495
himachal pradesh,2023,2,8093,Utility,4460264
himachal pradesh,2023,3,8094,P2P,10089367
himachal pradesh,2023,3,8094,Retail,20360373
himachal pradesh,2023,3,8094,Utility,4275412
himachal pradesh,2023,4,8095,P2P,11483554
himachal pradesh,2023,4,8095,Retail,25051506
himachal pradesh,2023,4,8095,Utility,4080214
himachal pradesh,2024,1,8096,P2P,11816852
himachal pradesh,2024,1,8096,Retail,24834607
himachal pradesh,2024,1,8096,Utility,4160326
himachal pradesh,2024,2,8097,P2P,14982368
himachal pradesh,2024,2,8097,Retail,34599835
himachal pradesh,2024,2,8097,Utility,4924706
himachal pradesh,2024,3,8098,P2P,14456119
himachal pradesh,2024,3,8098,Retail,31103167
himachal pradesh,2024,3,8098,Utility,4690964
himachal pradesh,2024,4,8099,P2P,15664730
himachal pradesh,2024,4,8099,Retail,33892927
himachal pradesh,2024,4,8099,Utility,4538144
himachal pradesh,2025,1,8100,P2P,16289890
himachal pradesh,2025,1,8100,Retail,36211260
himachal pradesh,2025,1,8100,Utility,5175278
himachal pradesh,2025,2,8101,P2P,17252603
himachal pradesh,2025,2,8101,Retail,41619250
himachal pradesh,2025,2,8101,Utility,5031057
himachal pradesh,2025,3,8102,P2P,16586359
himachal pradesh,2025,3,8102,Retail,38757665
himachal pradesh,2025,3,8102,Utility,4977567
himachal pradesh,2025,4,8103,P2P,18434338
himachal pradesh,2025,4,8103,Retail,39612159
himachal pradesh,2025,4,8103,Utility,4856000
himachal pradesh,2026,1,8104,P2P,18652821
himachal pradesh,2026,1,8104,Retail,39046196
himachal pradesh,2026,1,8104,Utility,5034304
himachal pradesh,2026,2,8105,P2P,21564394
himachal pradesh,2026,2,8105,Retail,47984389
himachal pradesh,2026,2,8105,Utility,5304226
jammu & kashmir,2018,1,8072,P2P,265236
jammu & kashmir,2018,1,8072,Retail,389224
jammu & kashmir,2018,1,8072,Utility,1703
jammu & kashmir,2018,2,8073,P2P,495778
jammu & kashmir,2018,2,8073,Retail,571507
jammu & kashmir,2018,2,8073,Utility,19492
jammu & kashmir,2018,3,8074,P2P,757932
jammu & kashmir,2018,3,8074,Retail,484480
jammu & kashmir,2018,3,8074,Utility,34797
jammu & kashmir,2018,4,8075,P2P,548498
jammu & kashmir,2018,4,8075,Utility,46651
jammu & kashmir,2018,4,8075,Retail,673367
jammu & kashmir,2019,1,8076,P2P,969595
jammu & kashmir,2019,1,8076,Retail,772422
jammu & kashmir,2019,1,8076,Utility,86148
jammu & kashmir,2019,2,8077,P2P,1056876
jammu & kashmir,2019,2,8077,Retail,989235
jammu & kashmir,2019,2,8077,Utility,73051
jammu & kashmir,2019,3,8078,P2P,476173
jammu & kashmir,2019,3,8078,Retail,432043
jammu & kashmir,2019,3,8078,Utility,39568
jammu & kashmir,2019,4,8079,P2P,152003
jammu & kashmir,2019,4,8079,Retail,75857
jammu & kashmir,2019,4,8079,Utility,44221
jammu & kashmir,2020,1,8080,P2P,392979
jammu & kashmir,2020,1,8080,Retail,285108
jammu & kashmir,2020,1,8080,Utility,174338
jammu & kashmir,2020,2,8081,P2P,1113996
jammu & kashmir,2020,2,8081,Retail,830419
jammu & kashmir,2020,2,8081,Utility,533819
jammu & kashmir,2020,3,8082,P2P,1579112
jammu & kashmir,2020,3,8082,Retail,1130325
jammu & kashmir,2020,3,8082,Utility,554350
jammu & kashmir,2020,4,8083,P2P,2151666
jammu & kashmir,2020,4,8083,Utility,1047336
jammu & kashmir,2020,4,8083,Retail,2498216
jammu & kashmir,2021,1,8084,P2P,2422378
jammu & kashmir,2021,1,8084,Retail,1821330
jammu & kashmir,2021,1,8084,Utility,2575293
jammu & kashmir,2021,2,8085,P2P,3376159
jammu & kashmir,2021,2,8085,Retail,2461450
jammu & kashmir,2021,2,8085,Utility,3921511
jammu & kashmir,2021,3,8086,P2P,4549759
jammu & kashmir,2021,3,8086,Retail,3104332
jammu & kashmir,2021,3,8086,Utility,4492677
jammu & kashmir,2021,4,8087,P2P,4805709
jammu & kashmir,2021,4,8087,Retail,4460916
jammu & kashmir,2021,4,8087,Utility,4185175
jammu & kashmir,2022,1,8088,P2P,6090704
jammu & kashmir,2022,1,8088,Retail,6333871
jammu & kashmir,2022,1,8088,Utility,4507844
jammu & kashmir,2022,2,8089,P2P,8551984
jammu & kashmir,2022,2,8089,Retail,10304279
jammu & kashmir,2022,2,8089,Utility,5709975
jammu & kashmir,2022,3,8090,P2P,10903528
jammu & kashmir,2022,3,8090,Retail,13247341
jammu & kashmir,2022,3,8090,Utility,6805168
jammu & kashmir,2022,4,8091,P2P,11572484
jammu & kashmir,2022,4,8091,Utility,7329984
jammu & kashmir,2022,4,8091,Retail,18526673
jammu & kashmir,2023,1,8092,P2P,12550695
jammu & kashmir,2023,1,8092,Retail,21801222
jammu & kashmir,2023,1,8092,Utility,7886467
jammu & kashmir,2023,2,8093,P2P,18040047
jammu & kashmir,2023,2,8093,Retail,31290114
jammu & kashmir,2023,2,8093,Utility,9735287
jammu & kashmir,2023,3,8094,P2P,20679778
jammu & kashmir,2023,3,8094,Retail,35773150
jammu & kashmir,2023,3,8094,Utility,11048892
jammu & kashmir,2023,4,8095,P2P,21009113
jammu & kashmir,2023,4,8095,Retail,41933534
jammu & kashmir,2023,4,8095,Utility,10731946
jammu & kashmir,2024,1,8096,P2P,21727328
jammu & kashmir,2024,1,8096,Retail,45932216
jammu & kashmir,2024,1,8096,Utility,10129715
jammu & kashmir,2024,2,8097,P2P,30644374
jammu & kashmir,2024,2,8097,Retail,68626394
jammu & kashmir,2024,2,8097,Utility,12818698
jammu & kashmir,2024,3,8098,P2P,35392152
jammu & kashmir,2024,3,8098,Retail,72576759
jammu & kashmir,2024,3,8098,Utility,13248428
jammu & kashmir,2024,4,8099,P2P,37298358
jammu & kashmir,2024,4,8099,Retail,77050079
jammu & kashmir,2024,4,8099,Utility,12993535
jammu & kashmir,2025,1,8100,P2P,37620630
jammu & kashmir,2025,1,8100,Retail,80196524
jammu & kashmir,2025,1,8100,Utility,14639948
jammu & kashmir,2025,2,8101,P2P,42511800
jammu & kashmir,2025,2,8101,Retail,98320985
jammu & kashmir,2025,2,8101,Utility,14916288
jammu & kashmir,2025,3,8102,P2P,46404338
jammu & kashmir,2025,3,8102,Retail,101539363
jammu & kashmir,2025,3,8102,Utility,15255239
jammu & kashmir,2025,4,8103,P2P,47917355
jammu & kashmir,2025,4,8103,Utility,14940519
jammu & kashmir,2025,4,8103,Retail,98610091
jammu & kashmir,2026,1,8104,P2P,46503195
jammu & kashmir,2026,1,8104,Retail,93587796
jammu & kashmir,2026,1,8104,Utility,14375967
jammu & kashmir,2026,2,8105,P2P,55206052
jammu & kashmir,2026,2,8105,Retail,117475120
jammu & kashmir,2026,2,8105,Utility,15060953
jharkhand,2018,1,8072,P2P,947125
jharkhand,2018,1,8072,Retail,1726726
jharkhand,2018,1,8072,Utility,4149
jharkhand,2018,2,8073,P2P,1593567
jharkhand,2018,2,8073,Retail,2116672
jharkhand,2018,2,8073,Utility,45765
jharkhand,2018,3,8074,P2P,6756488
jharkhand,2018,3,8074,Retail,2349945
jharkhand,2018,3,8074,Utility,93885
jharkhand,2018,4,8075,P2P,3755791
jharkhand,2018,4,8075,Retail,3314423
jharkhand,2018,4,8075,Utility,125151
jharkhand,2019,1,8076,P2P,6717237
jharkhand,2019,1,8076,Retail,3804061
jharkhand,2019,1,8076,Utility,202422
jharkhand,2019,2,8077,P2P,5913940
jharkhand,2019,2,8077,Retail,5681873
jharkhand,2019,2,8077,Utility,217193
jharkhand,2019,3,8078,P2P,6510320
jharkhand,2019,3,8078,Retail,8952523
jharkhand,2019,3,8078,Utility,481640
jharkhand,2019,4,8079,P2P,11836414
jharkhand,2019,4,8079,Retail,7431278
jharkhand,2019,4,8079,Utility,1278276
jharkhand,2020,1,8080,P2P,9481346
jharkhand,2020,1,8080,Retail,9031137
jharkhand,2020,1,8080,Utility,2178190
jharkhand,2020,2,8081,P2P,9797276
jharkhand,2020,2,8081,Retail,8793799
jharkhand,2020,2,8081,Utility,3535284
jharkhand,2020,3,8082,P2P,14261806
jharkhand,2020,3,8082,Utility,3380879
jharkhand,2020,3,8082,Retail,13724440
jharkhand,2020,4,8083,P2P,19241235
jharkhand,2020,4,8083,Retail,20202143
jharkhand,2020,4,8083,Utility,4346894
jharkhand,2021,1,8084,P2P,22330559
jharkhand,2021,1,8084,Retail,21235684
jharkhand,2021,1,8084,Utility,8783677
jharkhand,2021,2,8085,P2P,28958156
jharkhand,2021,2,8085,Retail,22645520
jharkhand,2021,2,8085,Utility,13484679
jharkhand,2021,3,8086,P2P,36049192
jharkhand,2021,3,8086,Utility,14028016
jharkhand,2021,3,8086,Retail,35362822
jharkhand,2021,4,8087,P2P,40807294
jharkhand,2021,4,8087,Retail,46792105
jharkhand,2021,4,8087,Utility,12830291
jharkhand,2022,1,8088,P2P,53521439
jharkhand,2022,1,8088,Retail,62624486
jharkhand,2022,1,8088,Utility,14341518
jharkhand,2022,2,8089,P2P,61327193
jharkhand,2022,2,8089,Retail,79513404
jharkhand,2022,2,8089,Utility,17487019
jharkhand,2022,3,8090,P2P,70952996
jharkhand,2022,3,8090,Utility,20077026
jharkhand,2022,3,8090,Retail,93843062
jharkhand,2022,4,8091,P2P,80680000
jharkhand,2022,4,8091,Retail,112033002
jharkhand,2022,4,8091,Utility,20742620
jharkhand,2023,1,8092,P2P,92176742
jharkhand,2023,1,8092,Retail,127450739
jharkhand,2023,1,8092,Utility,23350115
jharkhand,2023,2,8093,P2P,107804978
jharkhand,2023,2,8093,Retail,157909691
jharkhand,2023,2,8093,Utility,26784523
jharkhand,2023,3,8094,P2P,116600180
jharkhand,2023,3,8094,Retail,177337898
jharkhand,2023,3,8094,Utility,27164590
jharkhand,2023,4,8095,P2P,139481501
jharkhand,2023,4,8095,Retail,211872201
jharkhand,2023,4,8095,Utility,28030186
jharkhand,2024,1,8096,P2P,157990766
jharkhand,2024,1,8096,Retail,240172406
jharkhand,2024,1,8096,Utility,31791598
jharkhand,2024,2,8097,P2P,176556980
jharkhand,2024,2,8097,Retail,290437854
jharkhand,2024,2,8097,Utility,35450575
jharkhand,2024,3,8098,P2P,185937852
jharkhand,2024,3,8098,Retail,302180456
jharkhand,2024,3,8098,Utility,34315977
jharkhand,2024,4,8099,P2P,211112198
jharkhand,2024,4,8099,Retail,339852753
jharkhand,2024,4,8099,Utility,35557816
jharkhand,2025,1,8100,P2P,216904868
jharkhand,2025,1,8100,Retail,343440347
jharkhand,2025,1,8100,Utility,39049753
jharkhand,2025,2,8101,P2P,231273756
jharkhand,2025,2,8101,Retail,394139963
jharkhand,2025,2,8101,Utility,40418780
jharkhand,2025,3,8102,P2P,239848372
jharkhand,2025,3,8102,Retail,415102736
jharkhand,2025,3,8102,Utility,40092792
jharkhand,2025,4,8103,P2P,257280435
jharkhand,2025,4,8103,Retail,441921141
jharkhand,2025,4,8103,Utility,40169634
jharkhand,2026,1,8104,P2P,266563753
jharkhand,2026,1,8104,Retail,455474383
jharkhand,2026,1,8104,Utility,42553181
jharkhand,2026,2,8105,P2P,274010191
jharkhand,2026,2,8105,Retail,498662306
jharkhand,2026,2,8105,Utility,42637464
karnataka,2018,1,8072,P2P,4019765
karnataka,2018,1,8072,Retail,6950094
karnataka,2018,1,8072,Utility,289544
karnataka,2018,2,8073,P2P,6502018
karnataka,2018,2,8073,Retail,8777546
karnataka,2018,2,8073,Utility,729134
karnataka,2018,3,8074,P2P,10890904
karnataka,2018,3,8074,Retail,11393430
karnataka,2018,3,8074,Utility,1117158
karnataka,2018,4,8075,P2P,18845529
karnataka,2018,4,8075,Utility,1551206
karnataka,2018,4,8075,Retail,22411453
karnataka,2019,1,8076,P2P,42558665
karnataka,2019,1,8076,Retail,39499009
karnataka,2019,1,8076,Utility,2599376
karnataka,2019,2,8077,P2P,51792667
karnataka,2019,2,8077,Retail,64951290
karnataka,2019,2,8077,Utility,2874388
karnataka,2019,3,8078,P2P,70653459
karnataka,2019,3,8078,Retail,103434009
karnataka,2019,3,8078,Utility,5680029
karnataka,2019,4,8079,Retail,136538824
karnataka,2019,4,8079,Utility,11671731
karnataka,2019,4,8079,P2P,97978867
karnataka,2020,1,8080,P2P,104854727
karnataka,2020,1,8080,Retail,155213652
karnataka,2020,1,8080,Utility,18130058
karnataka,2020,2,8081,P2P,83140160
karnataka,2020,2,8081,Retail,106019637
karnataka,2020,2,8081,Utility,23392132
karnataka,2020,3,8082,P2P,121005509
karnataka,2020,3,8082,Retail,155688887
karnataka,2020,3,8082,Utility,24301811
karnataka,2020,4,8083,P2P,166354896
karnataka,2020,4,8083,Utility,30443681
karnataka,2020,4,8083,Retail,232139007
karnataka,2021,1,8084,P2P,189767892
karnataka,2021,1,8084,Retail,278444938
karnataka,2021,1,8084,Utility,53754469
karnataka,2021,2,8085,Utility,73595718
karnataka,2021,2,8085,P2P,213932224
karnataka,2021,2,8085,Retail,240282738
karnataka,2021,3,8086,P2P,284775729
karnataka,2021,3,8086,Retail,382783587
karnataka,2021,3,8086,Utility,79090457
karnataka,2021,4,8087,Retail,428409513
karnataka,2021,4,8087,Utility,73377637
karnataka,2021,4,8087,P2P,299544336
karnataka,2022,1,8088,P2P,378524434
karnataka,2022,1,8088,Retail,573122892
karnataka,2022,1,8088,Utility,84078680
karnataka,2022,2,8089,P2P,438454375
karnataka,2022,2,8089,Retail,722776073
karnataka,2022,2,8089,Utility,100400772
karnataka,2022,3,8090,P2P,506236100
karnataka,2022,3,8090,Retail,878792459
karnataka,2022,3,8090,Utility,114818294
karnataka,2022,4,8091,P2P,542356761
karnataka,2022,4,8091,Utility,120746351
karnataka,2022,4,8091,Retail,973811552
karnataka,2023,1,8092,P2P,596684637
karnataka,2023,1,8092,Retail,1108594530
karnataka,2023,1,8092,Utility,126994552
karnataka,2023,2,8093,Utility,143163466
karnataka,2023,2,8093,P2P,655266669
karnataka,2023,2,8093,Retail,1254350536
karnataka,2023,3,8094,P2P,733654998
karnataka,2023,3,8094,Retail,1474542255
karnataka,2023,3,8094,Utility,149411413
karnataka,2023,4,8095,Retail,1599837426
karnataka,2023,4,8095,Utility,153913609
karnataka,2023,4,8095,P2P,796720335
karnataka,2024,1,8096,P2P,854741628
karnataka,2024,1,8096,Retail,1769743226
karnataka,2024,1,8096,Utility,162229165
karnataka,2024,2,8097,Utility,173336590
karnataka,2024,2,8097,P2P,911025984
karnataka,2024,2,8097,Retail,1944859250
karnataka,2024,3,8098,P2P,985650830
karnataka,2024,3,8098,Retail,2093950803
karnataka,2024,3,8098,Utility,179701829
karnataka,2024,4,8099,Retail,2233293582
karnataka,2024,4,8099,Utility,184563072
karnataka,2024,4,8099,P2P,1039717182
karnataka,2025,1,8100,P2P,1107610457
karnataka,2025,1,8100,Retail,2427111761
karnataka,2025,1,8100,Utility,195201067
karnataka,2025,2,8101,P2P,1080287597
karnataka,2025,2,8101,Retail,2452632899
karnataka,2025,2,8101,Utility,197160334
karnataka,2025,3,8102,P2P,1116255213
karnataka,2025,3,8102,Retail,2545361507
karnataka,2025,3,8102,Utility,191298984
karnataka,2025,4,8103,P2P,1167109048
karnataka,2025,4,8103,Utility,193787780
karnataka,2025,4,8103,Retail,2703392355
karnataka,2026,1,8104,P2P,1205710715
karnataka,2026,1,8104,Retail,2825330293
karnataka,2026,1,8104,Utility,197107980
karnataka,2026,2,8105,Utility,207964808
karnataka,2026,2,8105,P2P,1250633746
karnataka,2026,2,8105,Retail,3033113369
kerala,2018,1,8072,P2P,598075
kerala,2018,1,8072,Retail,1222873
kerala,2018,1,8072,Utility,4424
kerala,2018,2,8073,P2P,828394
kerala,2018,2,8073,Retail,1454296
kerala,2018,2,8073,Utility,35445
kerala,2018,3,8074,P2P,1314738
kerala,2018,3,8074,Retail,1718134
kerala,2018,3,8074,Utility,56851
kerala,2018,4,8075,P2P,2056759
kerala,2018,4,8075,Utility,65447
kerala,2018,4,8075,Retail,2322398
kerala,2019,1,8076,P2P,3583016
kerala,2019,1,8076,Retail,2906623
kerala,2019,1,8076,Utility,123154
kerala,2019,2,8077,P2P,3576434
kerala,2019,2,8077,Retail,3887749
kerala,2019,2,8077,Utility,198355
kerala,2019,3,8078,P2P,4285730
kerala,2019,3,8078,Retail,4827707
kerala,2019,3,8078,Utility,520130
kerala,2019,4,8079,P2P,6073579
kerala,2019,4,8079,Retail,5655198
kerala,2019,4,8079,Utility,1245359
kerala,2020,1,8080,P2P,6285143
kerala,2020,1,8080,Retail,7087979
kerala,2020,1,8080,Utility,2061926
kerala,2020,2,8081,P2P,4835285
kerala,2020,2,8081,Retail,7591045
kerala,2020,2,8081,Utility,3254822
kerala,2020,3,8082,P2P,8342008
kerala,2020,3,8082,Retail,10639866
kerala,2020,3,8082,Utility,3320213
kerala,2020,4,8083,P2P,12960136
kerala,2020,4,8083,Utility,4893132
kerala,2020,4,8083,Retail,16554145
kerala,2021,1,8084,P2P,16497214
kerala,2021,1,8084,Retail,17500843
kerala,2021,1,8084,Utility,9833672
kerala,2021,2,8085,P2P,17410034
kerala,2021,2,8085,Retail,16995197
kerala,2021,2,8085,Utility,15125247
kerala,2021,3,8086,P2P,24038832
kerala,2021,3,8086,Retail,26792845
kerala,2021,3,8086,Utility,15339519
kerala,2021,4,8087,P2P,25988637
kerala,2021,4,8087,Retail,35632663
kerala,2021,4,8087,Utility,13172187
kerala,2022,1,8088,P2P,32902484
kerala,2022,1,8088,Retail,49169365
kerala,2022,1,8088,Utility,14362158
kerala,2022,2,8089,P2P,35607788
kerala,2022,2,8089,Retail,57745367
kerala,2022,2,8089,Utility,15904350
kerala,2022,3,8090,P2P,42607631
kerala,2022,3,8090,Retail,72429593
kerala,2022,3,8090,Utility,18095993
kerala,2022,4,8091,P2P,45561057
kerala,2022,4,8091,Utility,18411745
kerala,2022,4,8091,Retail,81180394
kerala,2023,1,8092,P2P,46092010
kerala,2023,1,8092,Retail,85084073
kerala,2023,1,8092,Utility,17588686
kerala,2023,2,8093,P2P,48079475
kerala,2023,2,8093,Retail,90888495
kerala,2023,2,8093,Utility,18893067
kerala,2023,3,8094,P2P,51776040
kerala,2023,3,8094,Retail,100655472
kerala,2023,3,8094,Utility,19155551
kerala,2023,4,8095,P2P,54727019
kerala,2023,4,8095,Retail,108215077
kerala,2023,4,8095,Utility,18228626
kerala,2024,1,8096,P2P,54332511
kerala,2024,1,8096,Retail,109820926
kerala,2024,1,8096,Utility,17944266
kerala,2024,2,8097,P2P,56637815
kerala,2024,2,8097,Retail,120226924
kerala,2024,2,8097,Utility,18664818
kerala,2024,3,8098,P2P,64035147
kerala,2024,3,8098,Retail,131732251
kerala,2024,3,8098,Utility,19738562
kerala,2024,4,8099,P2P,69835587
kerala,2024,4,8099,Retail,143632641
kerala,2024,4,8099,Utility,19803441
kerala,2025,1,8100,P2P,73441722
kerala,2025,1,8100,Retail,153309373
kerala,2025,1,8100,Utility,21026262
kerala,2025,2,8101,P2P,67677636
kerala,2025,2,8101,Retail,150007968
kerala,2025,2,8101,Utility,19819864
kerala,2025,3,8102,P2P,75618258
kerala,2025,3,8102,Retail,165209747
kerala,2025,3,8102,Utility,20137871
kerala,2025,4,8103,P2P,82739665
kerala,2025,4,8103,Utility,20746377
kerala,2025,4,8103,Retail,177673616
kerala,2026,1,8104,P2P,83964124
kerala,2026,1,8104,Retail,180100477
kerala,2026,1,8104,Utility,20551782
kerala,2026,2,8105,P2P,82527448
kerala,2026,2,8105,Retail,191946358
kerala,2026,2,8105,Utility,20176010
ladakh,2018,1,8072,P2P,2100
ladakh,2018,1,8072,Retail,5556
ladakh,2018,1,8072,Utility,77
ladakh,2018,2,8073,Retail,11482
ladakh,2018,2,8073,Utility,253
ladakh,2018,2,8073,P2P,6677
ladakh,2018,3,8074,P2P,11465
ladakh,2018,3,8074,Retail,18155
ladakh,2018,3,8074,Utility,729
ladakh,2018,4,8075,Retail,25020
ladakh,2018,4,8075,Utility,1351
ladakh,2018,4,8075,P2P,18127
ladakh,2019,1,8076,P2P,26902
ladakh,2019,1,8076,Retail,31236
ladakh,2019,1,8076,Utility,2132
ladakh,2019,2,8077,Retail,52308
ladakh,2019,2,8077,Utility,2456
ladakh,2019,2,8077,P2P,48630
ladakh,2019,3,8078,P2P,62163
ladakh,2019,3,8078,Retail,51154
ladakh,2019,3,8078,Utility,7701
ladakh,2019,4,8079,P2P,61312
ladakh,2019,4,8079,Retail,35256
ladakh,2019,4,8079,Utility,16642
ladakh,2020,1,8080,P2P,72321
ladakh,2020,1,8080,Retail,50689
ladakh,2020,1,8080,Utility,26498
ladakh,2020,2,8081,Retail,62740
ladakh,2020,2,8081,Utility,40125
ladakh,2020,2,8081,P2P,93537
ladakh,2020,3,8082,Retail,93272
ladakh,2020,3,8082,Utility,50315
ladakh,2020,3,8082,P2P,148038
ladakh,2020,4,8083,Retail,147929
ladakh,2020,4,8083,Utility,68325
ladakh,2020,4,8083,P2P,184000
ladakh,2021,1,8084,P2P,194706
ladakh,2021,1,8084,Retail,110768
ladakh,2021,1,8084,Utility,94672
ladakh,2021,2,8085,P2P,313050
ladakh,2021,2,8085,Retail,196095
ladakh,2021,2,8085,Utility,141433
ladakh,2021,3,8086,Retail,269662
ladakh,2021,3,8086,Utility,181030
ladakh,2021,3,8086,P2P,479271
