district_key,period_id,transactions,value_inr,registered_users,registered_merchants,state,district,year,quarter,period_label,quarter_start,prior_period,prior_transactions,prior_users,prior_merchants,average_transaction_value,users_per_merchant,transactions_per_merchant,value_per_merchant,merchants_per_1000_users,transaction_qoq,user_qoq,merchant_qoq,transaction_yoy,user_yoy,merchant_yoy,district_share_of_state,district_share_of_mapped_india,growth_percentile,intensity_percentile,low_penetration_percentile,scale_percentile,opportunity_score,equal_weight_score,no_intensity_score,market_segment,score_rank,display_rank,equal_weight_rank,no_intensity_rank
telangana|rangareddy,8105,845329674,1039785726319.6312,7229570,452117,telangana,rangareddy,2026,2,2026-Q2,2026-04-01,8104,782985571,6946775,441736,1230.0357580013585,15.99048476389961,1869.7144190552447,2299815.592688687,62.53719100859387,0.07962356563017692,0.04070881812063876,0.023500461814296214,0.254739883674155,0.10727193168261895,0.10153151221603918,0.21796776935835233,0.021863320604336677,0.5287187039764359,0.9779086892488954,0.5419734904270986,0.9926362297496318,73.71134020618557,76.03092783505154,64.93372606774669,Mixed signals,40,41,24,103
assam|karbi anglong,8105,6761183,6036811417.183432,250231,12381,assam,karbi anglong,2026,2,2026-Q2,2026-04-01,8104,6205643,240110,11886,892.8631893536134,20.210887650432113,546.0934496405783,487586.73913120356,49.47828206736975,0.08952174657807421,0.04215151388946725,0.041645633518424985,0.3141734071059463,0.19623581378894928,0.2650454684785941,0.01231264682424823,0.0001748689489322137,0.8424153166421208,0.3431516936671576,0.801178203240059,0.12665684830633284,56.4138438880707,52.83505154639175,64.90427098674522,High growth / low relative penetration,217,217,273,104
west bengal|hooghly,8105,87725602,110505245954.49196,2429162,185273,west bengal,hooghly,2026,2,2026-Q2,2026-04-01,8104,82383693,2375255,182191,1259.6692805196362,13.111257441721136,473.49372007793903,596445.4937011435,76.27033520201617,0.06484182494708035,0.0226952474576414,0.016916313099988534,0.2997959678820361,0.12027615340626086,0.09133052165307953,0.04921898274754168,0.002268905281248223,0.7864506627393225,0.2621502209131075,0.2812960235640648,0.9337260677466863,55.854197349042714,56.59057437407953,64.64653902798231,Mixed signals,224,224,222,105
telangana|bhadradri kothagudem,8105,71857650,96566093902.97136,706875,47526,telangana,bhadradri kothagudem,2026,2,2026-Q2,2026-04-01,8104,66655801,697182,46071,1343.8526573436698,14.873437697260448,1511.9650296679713,2031858.2229300037,67.2339522546419,0.0780404544234643,0.013903112817026164,0.031581689131992,0.3319468843879747,0.09388322936767945,0.12615515852329273,0.018528453647816943,0.0018585019408939067,0.9131075110456554,0.9248895434462445,0.4418262150220913,0.5022091310751104,71.60530191458027,69.55081001472753,64.54344624447718,Mixed signals,57,57,66,106
karnataka|bengaluru rural,8105,158598671,187652207915.3858,1550735,91224,karnataka,bengaluru rural,2026,2,2026-Q2,2026-04-01,8104,148652595,1489653,89514,1183.189031359448,16.999199771989826,1738.562998772253,2057048.6704747195,58.826298497164245,0.06690818952740107,0.04100418016813312,0.019103157048059538,0.25585032203843294,0.11732956551436935,0.07290796824463386,0.03530918138090932,0.004101942352368803,0.5375552282768777,0.9661266568483063,0.6288659793814433,0.8409425625920471,72.82032400589102,74.33726067746687,64.5360824742268,Mixed signals,47,47,34,107
karnataka|chikkamagaluru,8105,46620100,64728212930.01889,675439,29068,karnataka,chikkamagaluru,2026,2,2026-Q2,2026-04-01,8104,42736111,659338,28366,1388.4185776096338,23.236514380074308,1603.8289528003302,2226785.9133761832,43.03571455009261,0.09088307075952695,0.024419948493792365,0.024747937671860676,0.2573886257332796,0.09681059918385371,0.10883082204844552,0.01037913846640071,0.001205766488810419,0.5522827687776142,0.9484536082474226,0.8733431516936672,0.47128129602356406,71.53902798232696,71.1340206185567,64.44035346097202,Mixed signals,58,59,54,108
jharkhand|sahibganj,8105,21869671,26671891522.54516,417642,18727,jharkhand,sahibganj,2026,2,2026-Q2,2026-04-01,8104,20286884,404906,18390,1219.5835740988127,22.30159662519357,1167.8149730335879,1424247.958698412,44.839838905090964,0.07802021246831203,0.03145421406449889,0.018325176726481818,0.2820366551928424,0.1684352767061048,0.13800437530384047,0.026823750531854474,0.0005656297694151031,0.7025036818851251,0.812960235640648,0.8497790868924889,0.26362297496318116,67.9160530191458,65.72164948453609,64.43298969072164,Mixed signals,87,87,101,109
gujarat|sabarkantha,8105,22687281,28403788188.494583,637937,31827,gujarat,sabarkantha,2026,2,2026-Q2,2026-04-01,8104,21698901,626782,31459,1251.9696912333648,20.043893549501995,712.831275332265,892443.1516792215,49.89050642931826,0.045549772313353554,0.01779725646237451,0.011697765345370259,0.2706604950009004,0.10912580780324466,0.06744700831768169,0.019593426351202023,0.0005867761577522428,0.6435935198821797,0.5478645066273933,0.7893961708394698,0.4418262150220913,61.575846833578794,60.56701030927836,64.41826215022091,Mixed signals,155,155,158,110
andhra pradesh|vizianagaram,8105,94948956,134025035315.11954,1027416,54937,andhra pradesh,vizianagaram,2026,2,2026-Q2,2026-04-01,8104,92192390,1011134,52970,1411.5482777411428,18.701712871106903,1728.3243715528697,2439613.290043496,53.47103802159982,0.029900146855939003,0.016102712400136943,0.037134226920898517,0.2553473957938486,0.09360071528930902,0.16091881154642662,0.02925145342573827,0.0024557276645124095,0.5346097201767305,0.9646539027982327,0.7378497790868925,0.6818851251840943,72.23858615611194,72.97496318114875,64.25625920471282,Mixed signals,51,51,41,111
tamil nadu|krishnagiri,8105,73564258,97815725330.0166,1558111,75543,tamil nadu,krishnagiri,2026,2,2026-Q2,2026-04-01,8104,71000927,1504682,74158,1329.6637251478373,20.62548482321327,973.8064148895331,1294835.065194877,48.4837087986671,0.03610278215099916,0.035508499470319865,0.01867633970711191,0.2278428257203695,0.11992153920021154,0.0794478659102924,0.07010840662577318,0.001902641072640423,0.36524300441826213,0.7378497790868925,0.812960235640648,0.845360824742268,66.63475699558174,69.03534609720177,64.19734904270987,Mixed signals,97,97,71,112
gujarat|mahesana,8105,38171930,51062246904.23306,1174556,56740,gujarat,mahesana,2026,2,2026-Q2,2026-04-01,8104,36550667,1150074,56032,1337.6909918946478,20.700669721536833,672.751674303842,899933.8544982915,48.307615813975666,0.044356591358510666,0.02128732585903159,0.012635636778983494,0.2389168474045793,0.10528450426424696,0.07299546142208779,0.032966440497573905,0.0009872658790353753,0.42857142857142855,0.49779086892488955,0.8144329896907216,0.7407952871870398,60.47864506627393,62.03976435935199,64.16789396170839,Mixed signals,169,169,146,113
bihar|purbi champaran,8105,140716258,154784076480.3259,2309199,165992,bihar,purbi champaran,2026,2,2026-Q2,2026-04-01,8104,128159827,2284748,162491,1099.972943285103,13.91150778350764,847.7291556219577,932479.1344180797,71.88293429886293,0.09797478113012748,0.010701836701465517,0.021545808690942803,0.28394763372660625,0.15247088627305372,0.08902199799242894,0.061473599467005174,0.003639437674462325,0.7157584683357879,0.6671575846833578,0.35051546391752575,0.9263622974963182,65.44182621502209,66.49484536082475,64.05743740795286,Mixed signals,106,106,92,114
andhra pradesh|kurnool,8105,124254577,167377641230.33197,1445853,96636,andhra pradesh,kurnool,2026,2,2026-Q2,2026-04-01,8104,115907895,1413409,94882,1347.0541308939628,14.961846516826027,1285.8000848545055,1732042.3158070694,66.83667011791655,0.07201133279143757,0.022954431449071055,0.018486119601188955,0.2808740296435184,0.09970450993143265,0.10899951800592156,0.03827979922233489,0.0032136783281870667,0.6966126656848306,0.8630338733431517,0.4521354933726068,0.812960235640648,70.03681885125184,70.61855670103093,64.01325478645066,Mixed signals,66,66,59,115
andhra pradesh|krishna,8105,84435471,117569474962.5828,944398,57805,andhra pradesh,krishna,2026,2,2026-Q2,2026-04-01,8104,79546058,926773,54565,1392.4180628137053,16.337652452210015,1460.6949398840932,2033898.0185551906,61.20830412601467,0.061466439983738796,0.019017601937043827,0.05937872262439292,0.2807225865237155,0.09879009504484637,0.23120340788072413,0.0260125055765413,0.0021838104465396677,0.6936671575846833,0.9116347569955817,0.5699558173784978,0.6480117820324006,70.81001472754049,70.58173784977909,63.89543446244477,Mixed signals,61,61,60,116
uttar pradesh|kaushambi,8105,13172520,15708455882.602396,437646,28000,uttar pradesh,kaushambi,2026,2,2026-Q2,2026-04-01,8104,11588991,422439,27415,1192.517140425856,15.630214285714287,470.44714285714286,561016.2815215142,63.97864941071094,0.13664079987636546,0.03599809676663379,0.02133868320262633,0.3673480784909027,0.1899312381216507,0.09903049809632214,0.003593838860242139,0.0003406895993184275,0.9734904270986745,0.25773195876288657,0.508100147275405,0.2857142857142857,54.06480117820324,50.62592047128129,63.865979381443296,Mixed signals,251,251,309,117
uttarakhand|rudraprayag,8105,4124958,6024953584.430118,100742,2696,uttarakhand,rudraprayag,2026,2,2026-Q2,2026-04-01,8104,1477452,118655,2595,1460.6096800088917,37.36721068249258,1530.0289317507418,2234775.0684087975,26.761430188005004,1.791940448826764,-0.15096708946104254,0.03892100192678227,0.28767839990360256,-0.07955303383310952,0.14140558848433527,0.01669842422187243,0.00010668651770696435,0.7334315169366715,0.9263622974963182,0.9779086892488954,0.0,69.60972017673048,65.94256259204712,63.5640648011782,Mixed signals,70,70,97,118
uttar pradesh|deoria,8105,55210840,61067500236.83841,1276888,97264,uttar pradesh,deoria,2026,2,2026-Q2,2026-04-01,8104,47960687,1250331,95435,1106.078086057709,13.12806382628722,567.639003125514,627853.0621487745,76.17269486438904,0.15116866445220012,0.021239975654446797,0.01916487661759314,0.3160171533945182,0.1429307960490689,0.10782828570452296,0.015063090608221592,0.0014279544808156533,0.8556701030927835,0.3711340206185567,0.28276877761413843,0.7761413843888071,57.54050073637702,57.14285714285714,63.52724594992636,Mixed signals,205,205,211,119
uttar pradesh|azamgarh,8105,63064954,70961566600.84297,1681167,147768,uttar pradesh,azamgarh,2026,2,2026-Q2,2026-04-01,8104,52071396,1655700,145514,1125.2139595763913,11.377070813707975,426.7835661306913,480222.82632804784,87.8960864685067,0.21112470270626127,0.015381409675665925,0.015489918495814825,0.3424773138411119,0.14088418223831312,0.11654476213504195,0.017205916742171045,0.0016310906272524212,0.9337260677466863,0.21502209131075112,0.12223858615611193,0.865979381443299,53.762886597938156,53.424153166421206,63.27687776141384,Mixed signals,256,256,260,120
andhra pradesh|parvathipuram manyam,8105,25863941,38730494382.04067,362705,15686,andhra pradesh,parvathipuram manyam,2026,2,2026-Q2,2026-04-01,8104,25060702,359604,15261,1497.4707211882626,23.122848399846998,1648.85509371414,2469112.226319053,43.24726706276451,0.032051735821287064,0.008623374600949862,0.027848764825371797,0.2783878219541367,0.09722083571560369,0.092263769932456,0.007968048280252207,0.0006689362169186647,0.6818851251840943,0.9572901325478645,0.8703976435935199,0.21944035346097202,70.53755522827687,68.22533136966126,63.22533136966126,Mixed signals,62,62,79,121
haryana|sonipat,8105,56947232,67951561768.79909,1337266,70723,haryana,sonipat,2026,2,2026-Q2,2026-04-01,8104,51664135,1292309,68980,1193.237307281223,18.908502184579273,805.2151633839062,960812.7733382222,52.88626197031854,0.10225850098912903,0.034788119559640895,0.02526819367932731,0.23939826607263193,0.12995917070565732,0.09478328173374617,0.05036391586081619,0.0014728639358584032,0.43593519882179677,0.6273932253313697,0.7452135493372607,0.7879234167893961,63.15169366715758,64.91163475699558,63.2179675994109,Mixed signals,138,138,113,122
bihar|arwal,8105,11862510,13125577472.300203,237075,14113,bihar,arwal,2026,2,2026-Q2,2026-04-01,8104,11062336,234871,13490,1106.4755664947977,16.7983419542266,840.5378020265003,930034.5406575642,59.529684698934936,0.07233318532360622,0.009383874552413962,0.04618235730170506,0.3705662579985256,0.1512742565218237,0.2708689779378659,0.005182280987129032,0.0003068079440236826,0.9764359351988218,0.6553755522827688,0.6097201767304861,0.10898379970544919,63.10014727540501,58.76288659793815,63.12223858615612,Mixed signals,139,139,182,123
maharashtra|amravati,8105,90020867,110126913785.36089,1621144,101787,maharashtra,amravati,2026,2,2026-Q2,2026-04-01,8104,87188276,1584049,99196,1223.3487351922624,15.926827590949728,884.404364015051,1081934.96011633,62.78714290649072,0.032488209768019694,0.02341783619067339,0.026120004838904753,0.2605557504607594,0.11313179724261713,0.13070283600493227,0.017775045979303468,0.002328269238424193,0.572901325478645,0.6804123711340206,0.5331369661266568,0.8571428571428571,64.66863033873342,66.08983799705449,63.00441826215022,Mixed signals,116,116,94,124
punjab|jalandhar,8105,20981567,27306258557.31991,1105536,66786,punjab,jalandhar,2026,2,2026-Q2,2026-04-01,8104,19252355,1061502,65918,1301.440381327091,16.55340939717905,314.16115652981165,408862.01535231795,60.410515804098644,0.08981820665575713,0.041482729189393996,0.013167875238933258,0.2650643714718539,0.1506782587697979,0.06191566494943723,0.07430678689777931,0.0005426601481191709,0.6097201767304861,0.10014727540500737,0.5920471281296024,0.7142857142857143,49.88217967599411,50.40500736377025,62.96759941089838,Mixed signals,334,334,314,125
maharashtra|washim,8105,36665387,44215467086.537766,585804,34770,maharashtra,washim,2026,2,2026-Q2,2026-04-01,8104,33276307,577608,34183,1205.9184616417049,16.847972389991373,1054.512136899626,1271655.653912504,59.35432328901817,0.1018466382101837,0.014189554161299744,0.017172278618026615,0.2988271677272787,0.10908657177585179,0.08615519180307385,0.007239754086949148,0.0009483011607410792,0.7849779086892489,0.7702503681885126,0.6126656848306333,0.40353460972017674,66.19293078055965,64.28571428571429,62.930780559646536,Mixed signals,101,101,116,126
maharashtra|chandrapur,8105,58320968,68741856497.5659,1141464,63509,maharashtra,chandrapur,2026,2,2026-Q2,2026-04-01,8104,55993302,1118806,62251,1178.6816792472632,17.973263631926184,918.3102867310145,1082395.510834148,55.63819796331728,0.04157043640684033,0.020251947165102813,0.020208510706655414,0.25215719250062185,0.11007226637906631,0.08655260906757922,0.01151575098424109,0.0015083937788504275,0.5095729013254786,0.7010309278350515,0.6936671575846833,0.7304860088365243,64.76435935198822,65.86892488954345,62.92341678939617,Mixed signals,114,114,99,127
telangana|kumuram bheem asifabad,8105,18359220,21753771816.72348,250254,14621,telangana,kumuram bheem asifabad,2026,2,2026-Q2,2026-04-01,8104,17096495,245897,14176,1184.8962982481544,17.11606593256275,1255.6747144518158,1487844.320957765,58.42464056518577,0.07385870612660672,0.017718800961378234,0.031391083521444596,0.33976232511472926,0.11725024666169626,0.08528800475059373,0.004733914298339478,0.00047483665278920514,0.9293078055964654,0.8497790868924889,0.6391752577319587,0.12812960235640647,67.66568483063328,63.65979381443299,62.746686303387335,Mixed signals,89,89,126,128
assam|kamrup metropolitan,8105,79523271,68054016965.645294,1676886,132725,assam,kamrup metropolitan,2026,2,2026-Q2,2026-04-01,8104,73910832,1599338,127064,855.7748708003384,12.634288943303824,599.1581917498587,512744.5241336997,79.1496857866307,0.07593527021857915,0.04848756172866531,0.0445523515708619,0.3118185952237944,0.13805930391099586,0.17717230308029341,0.1448181405727343,0.0020567629681701545,0.8321060382916053,0.4108983799705449,0.22238586156111928,0.8645066273932254,58.08541973490428,58.24742268041238,62.68041237113402,Mixed signals,196,196,190,129
andhra pradesh|ysr kadapa,8105,121279922,197400435315.9624,1407575,79060,andhra pradesh,ysr kadapa,2026,2,2026-Q2,2026-04-01,8104,118638280,1379098,76884,1627.6431585762596,17.803883126739187,1534.0238047052871,2496843.350821685,56.16752215690105,0.022266354502105123,0.020649003914152475,0.028302377607824836,0.2428596447989293,0.0992617571787926,0.14162767862299996,0.037363380697520994,0.003136742857976313,0.4653902798232695,0.9322533136966127,0.6833578792341679,0.8041237113402062,70.43446244477173,72.1281296023564,62.63622974963181,Mixed signals,64,64,47,130
assam|kamrup,8105,28257339,26317059691.43629,710607,53444,assam,kamrup,2026,2,2026-Q2,2026-04-01,8104,25756656,688715,50610,931.3353848158275,13.296291445251104,528.7279956590075,492423.091299983,75.20894108839344,0.09708880686996024,0.0317867332641224,0.0559968385694527,0.41857992600701177,0.16206245247381457,0.2474674384949349,0.05145884016155984,0.0007308382527955907,0.9882179675994109,0.3240058910162003,0.2974963181148748,0.5066273932253313,55.316642120765835,52.908689248895435,62.60677466863034,Mixed signals,233,233,271,131
maharashtra|dharashiv,8105,72380736,88338946821.79315,866411,56399,maharashtra,dharashiv,2026,2,2026-Q2,2026-04-01,8104,66703276,860668,55248,1220.4759401975846,15.362169542013156,1283.3691377506693,1566321.1550168116,65.09497224758226,0.08511515986111395,0.006672723977189765,0.02083333333333326,0.2929274568430902,0.0936922880777189,0.0921149451996437,0.014291918677208762,0.0018720308601704824,0.7525773195876289,0.8615611192930781,0.48748159057437407,0.6082474226804123,68.46833578792342,67.74668630338734,62.371134020618555,Mixed signals,80,80,85,132
uttar pradesh|sitapur,8105,27065106,28882757584.33529,1345990,108914,uttar pradesh,sitapur,2026,2,2026-Q2,2026-04-01,8104,25588163,1306289,106376,1067.15848754981,12.358282681748904,248.49978882420993,265188.65879809106,80.91739165967057,0.05771977456920219,0.03039220264428466,0.023858765134992854,0.3267825387179757,0.18996636949702772,0.1773213706626311,0.007384132246477718,0.0007000027419697042,0.8954344624447718,0.044182621502209134,0.19145802650957292,0.7908689248895434,48.57142857142857,48.048600883652426,62.29013254786451,Mixed signals,350,350,359,133
west bengal|howrah,8105,97633524,121047492804.01653,2608014,179662,west bengal,howrah,2026,2,2026-Q2,2026-04-01,8104,93374670,2537395,177627,1239.8148488834279,14.516224911222183,543.4289053890083,673751.2262137599,68.88843388110647,0.04561037806077395,0.027831299423227263,0.011456591621769263,0.26592979582844056,0.12758455649803868,0.0853021305900048,0.054777882668023144,0.00252516042272899,0.6170839469808542,0.3387334315169367,0.39911634756995584,0.9425625920471281,55.810014727540505,57.437407952871865,62.21649484536083,Mixed signals,225,225,205,134
maharashtra|chhatrapati sambhaji nagar,8105,277774357,293960407146.0085,3285314,222633,maharashtra,chhatrapati sambhaji nagar,2026,2,2026-Q2,2026-04-01,8104,261870295,3197336,219029,1058.2704981151608,14.756635359537894,1247.6782732119677,1320381.1076794926,67.76612524708445,0.06073259282806398,0.02751603209672049,0.016454442105839906,0.26222151910568847,0.10698184386342535,0.07741632629357897,0.05484786063598406,0.00718426196257541,0.5802650957290133,0.8468335787923417,0.422680412371134,0.96759941089838,68.4977908689249,70.43446244477173,62.19440353460972,Mixed signals,79,79,63,135
andhra pradesh|prakasam,8105,128930871,197524532200.39468,1391582,87194,andhra pradesh,prakasam,2026,2,2026-Q2,2026-04-01,8104,121369372,1359367,84604,1532.0189080270363,15.959607312429755,1478.666777530564,2265345.4618482315,62.65818327629992,0.06230154177612457,0.023698530271810236,0.03061320977731552,0.2616331838383621,0.11007568650725275,0.14068550497121923,0.0397204511463651,0.00333462441360999,0.5787923416789397,0.9189985272459499,0.5360824742268041,0.801178203240059,69.76435935198822,70.8762886597938,61.9440353460972,Mixed signals,69,69,56,136
nagaland|dimapur,8105,4967829,6661501677.139313,183603,9304,nagaland,dimapur,2026,2,2026-Q2,2026-04-01,8104,4477073,176929,8841,1340.9281352355954,19.733770421324163,533.9455073086845,715982.5534328582,50.67455324804061,0.10961536700429053,0.03772134585059539,0.052369641443275716,0.31022073284687157,0.14961680066120664,0.28668233992532155,0.40198235586276004,0.0001284862479990514,0.8188512518409425,0.33136966126656847,0.780559646539028,0.07216494845360824,53.80706921944035,50.07363770250368,61.87776141384389,High growth / low relative penetration,254,254,319,137
tamil nadu|kancheepuram,8105,31446921,30317450514.156666,1058912,26414,tamil nadu,kancheepuram,2026,2,2026-Q2,2026-04-01,8104,31168277,1007964,26125,964.0832727043982,40.08904368895283,1190.539903081699,1147779.6060481814,24.94447130639751,0.008939987282582162,0.05054545598850746,0.011062200956937884,0.20750949379701722,0.13344993459910648,0.0625527977794762,0.029969629063567333,0.0008133325221968343,0.2503681885125184,0.8262150220913107,0.9852724594992637,0.6936671575846833,66.67157584683359,68.8880706921944,61.84094256259205,Mixed signals,96,96,74,138
bihar|muzaffarpur,8105,120957767,144189239784.89355,2261303,152204,bihar,muzaffarpur,2026,2,2026-Q2,2026-04-01,8104,107795208,2220779,148869,1192.0626790745364,14.857053691098788,794.7082008357205,947341.9869707337,67.30809626131483,0.12210708847094587,0.01824765093690095,0.0224022462702107,0.26281835712838775,0.1433645706611817,0.09344310581406212,0.05284186366710616,0.003128410750082878,0.5832106038291606,0.6156111929307806,0.44035346097201766,0.9234167893961709,62.36377025036819,64.06480117820324,61.82621502209131,Mixed signals,149,149,118,139
maharashtra|dhule,8105,60349231,75760704418.91873,1026399,63028,maharashtra,dhule,2026,2,2026-Q2,2026-04-01,8104,57128663,1006089,61620,1255.3714962651095,16.284809925747286,957.4987465888177,1202016.634177171,61.4069187518694,0.05637394314654265,0.020187080864615403,0.022849724115546977,0.26750046647131853,0.11418690004114151,0.12155453138067873,0.011916241107082498,0.001560852086659593,0.625920471281296,0.7319587628865979,0.561119293078056,0.6804123711340206,64.71281296023564,64.98527245949927,61.68630338733432,Mixed signals,115,115,111,140
telangana|peddapalli,8105,52753397,74408615014.31557,508652,29278,telangana,peddapalli,2026,2,2026-Q2,2026-04-01,8104,48092000,503458,27944,1410.499024628036,17.37318122822597,1801.810130473393,2541451.431597635,57.55998207025628,0.0969266613989852,0.010316650048266096,0.047738333810478206,0.2927236523984813,0.08038096209070367,0.15869874940636386,0.013602433019718642,0.0013643960067334067,0.7511045655375552,0.9734904270986745,0.6539027982326951,0.3431516936671576,70.08100147275404,68.04123711340206,61.509572901325484,Mixed signals,65,65,81,141
maharashtra|nandurbar,8105,30301467,36697802052.87086,656167,32535,maharashtra,nandurbar,2026,2,2026-Q2,2026-04-01,8104,29233531,640671,31549,1211.0899466639967,20.16803442446596,931.3498386353158,1127948.4263983667,49.583413978453656,0.03653120110601771,0.02418714129404953,0.03125297156803697,0.25727272161470816,0.14557694624316708,0.11360213581599132,0.005983167982211799,0.0007837068875955818,0.5508100147275405,0.7069219440353461,0.7982326951399117,0.46097201767304863,63.37260677466864,62.92341678939617,61.49484536082475,Mixed signals,135,135,134,142
uttar pradesh|rampur,8105,37111982,45917532683.87357,865393,58423,uttar pradesh,rampur,2026,2,2026-Q2,2026-04-01,8104,32398723,854626,56611,1237.2697498040814,14.812539582013933,635.2289680434076,785949.5863593717,67.51036812176665,0.14547669054734036,0.012598493376049902,0.03200791365635647,0.2968108333935522,0.13743130866118758,0.12679125923354362,0.010125206345650398,0.0009598517426804206,0.7746686303387335,0.4477172312223859,0.43446244477172313,0.6067746686303387,57.4300441826215,56.59057437407953,61.36229749631812,Mixed signals,207,207,222,143
madhya pradesh|raisen,8105,42673046,48744202994.28973,724170,42754,madhya pradesh,raisen,2026,2,2026-Q2,2026-04-01,8104,39679439,702778,41456,1142.271470245872,16.938064274687747,998.1065163493474,1140108.5978923545,59.03862352762473,0.07544479144475802,0.030439199861122646,0.031310304901582375,0.27539572626778863,0.12699707111798642,0.10908194765104162,0.018684794811099754,0.0011036812199515982,0.6656848306332842,0.748159057437408,0.6185567010309279,0.5213549337260678,64.56553755522827,63.84388807069219,61.31075110456554,Mixed signals,118,118,125,144
uttar pradesh|etawah,8105,29095635,31609255804.18602,692265,47913,uttar pradesh,etawah,2026,2,2026-Q2,2026-04-01,8104,26371129,671801,46990,1086.3916805454157,14.448375180013775,607.2597207438482,659721.9085464492,69.21193473597539,0.10331396884828092,0.030461401516222786,0.0196424771227921,0.32318660767006735,0.14801197986109726,0.11542311721569076,0.007938118425815356,0.00075251965683599,0.8777614138438881,0.41973490427098675,0.39322533136966126,0.4948453608247423,56.553755522827686,54.639175257731964,61.24447717231223,Mixed signals,215,215,245,145
bihar|saharsa,8105,43201041,46768041531.86552,822035,54683,bihar,saharsa,2026,2,2026-Q2,2026-04-01,8104,40812030,796901,52113,1082.567467109543,15.032734122122049,790.026900499241,855257.4206218664,66.52149847634224,0.05853693139008276,0.031539676823093554,0.049315909657858814,0.29563730443395997,0.17963226314724534,0.2090519147430796,0.018872897337787853,0.0011173371039428263,0.7702503681885126,0.614138438880707,0.45949926362297494,0.572901325478645,61.40648011782033,60.41973490427098,61.21502209131076,Mixed signals,159,159,160,146
odisha|sambalpur,8105,44790183,44626977883.07773,679444,28902,odisha,sambalpur,2026,2,2026-Q2,2026-04-01,8104,43911117,654235,28097,996.3562301827999,23.508546121375684,1549.7260743201164,1544079.2292255806,42.537722019769106,0.02001921290228159,0.038532025953976756,0.028650745631206176,0.2425250246818722,0.12418884620093773,0.10795062485624474,0.029406670938090178,0.001158438134819233,0.45949926362297494,0.9366715758468336,0.8807069219440353,0.4786450662739323,68.79234167893962,68.8880706921944,61.170839469808534,Mixed signals,73,73,74,147
bihar|begusarai,8105,61486211,69932590617.15247,1240451,95483,bihar,begusarai,2026,2,2026-Q2,2026-04-01,8104,55245185,1202403,93057,1137.3703059561185,12.991328299278406,643.9492998753705,732408.8122194785,76.97442301227538,0.11296959182958655,0.03164330095650136,0.026070043091868333,0.3083637363825711,0.16361625506200106,0.11978561962729706,0.026860995036961315,0.0015902585525926923,0.812960235640648,0.4580265095729013,0.2665684830633284,0.7628865979381443,57.761413843888064,57.51104565537555,60.92047128129603,Mixed signals,202,202,203,148
chhattisgarh|raigarh,8105,40139436,38841710743.401024,721223,29404,chhattisgarh,raigarh,2026,2,2026-Q2,2026-04-01,8104,39423489,698142,28648,967.6695692336341,24.52805740715549,1365.10121071963,1320966.9005373768,40.769637130263455,0.01816041700418758,0.033060609446215805,0.02638927673834135,0.23529803876600663,0.12638998213326347,0.15057129441227102,0.06211596783629608,0.0010381527883584663,0.40942562592047127,0.8939617083946981,0.9027982326951399,0.5139911634756995,67.48159057437407,68.00441826215022,60.824742268041234,Mixed signals,90,90,82,149
madhya pradesh|narmadapuram,8105,39505428,45717598379.79654,723310,41661,madhya pradesh,narmadapuram,2026,2,2026-Q2,2026-04-01,8104,36683391,702752,40219,1157.2485274630246,17.361801204963875,948.2592352559948,1097371.6036532137,57.597710525224315,0.07692955648511335,0.029253563134647775,0.035853700987095616,0.2672591984201662,0.12022983521248909,0.1672690594267463,0.01729782345756792,0.0010217550200131021,0.6244477172312224,0.7245949926362297,0.6524300441826215,0.5198821796759941,63.55670103092783,63.03387334315169,60.8100147275405,Mixed signals,131,131,133,150
telangana|mancherial,8105,56029293,77148073697.25494,542518,31746,telangana,mancherial,2026,2,2026-Q2,2026-04-01,8104,51666034,538372,30807,1376.9239190159858,17.089334089334088,1764.9244944244945,2430166.7516302825,58.51603080450787,0.08445120831221531,0.007700994851143728,0.030480085694809533,0.2865926740631102,0.0800504869522285,0.18503863526074138,0.014447120915733457,0.0014491226722194975,0.727540500736377,0.9690721649484536,0.6377025036818851,0.37260677466863035,69.44771723122238,67.67304860088365,60.736377025036816,Mixed signals,71,71,87,151
telangana|jogulamba gadwal,8105,26349442,39134697003.31409,301478,17219,telangana,jogulamba gadwal,2026,2,2026-Q2,2026-04-01,8104,23556730,298669,16819,1485.2191937618295,17.50844996805854,1530.2539055694292,2272762.471880718,57.11527872680593,0.11855261744732815,0.009405060451536551,0.02378262679112919,0.3102454412686826,0.0907032021620291,0.09850079744816598,0.006794188437039632,0.0006814930504750909,0.8203240058910162,0.9293078055964654,0.6627393225331369,0.18556701030927836,68.1222385861561,64.94845360824742,60.648011782032405,Mixed signals,86,86,112,152
karnataka|kodagu,8105,18266557,26269669875.39904,353712,14501,karnataka,kodagu,2026,2,2026-Q2,2026-04-01,8104,16927683,347366,14124,1438.1292476408685,24.392248810426867,1259.6756775394801,1811576.4344113537,40.99663002668838,0.07909375429584786,0.018268915207590775,0.026692155196827994,0.2637446547085265,0.09030044664737047,0.11391918881548624,0.004066724962138672,0.00047244004831704315,0.5979381443298969,0.8541973490427098,0.8954344624447718,0.21354933726067746,65.94992636229749,64.0279823269514,60.59646539027983,Mixed signals,102,102,120,153
