district_key,period_id,transactions,value_inr,registered_users,registered_merchants,state,district,year,quarter,period_label,quarter_start,prior_period,prior_transactions,prior_users,prior_merchants,average_transaction_value,users_per_merchant,transactions_per_merchant,value_per_merchant,merchants_per_1000_users,transaction_qoq,user_qoq,merchant_qoq,transaction_yoy,user_yoy,merchant_yoy,district_share_of_state,district_share_of_mapped_india
bihar|gopalganj,8072,138068.0,175375070.62629125,42574,,bihar,gopalganj,2018,1,2018-Q1,2018-01-01,,,,,1270.2079455506796,,,,,,,,,,,0.018997204933648478,0.0009863516727057857
bihar|katihar,8072,176621.0,161519269.57240218,51521,,bihar,katihar,2018,1,2018-Q1,2018-01-01,,,,,914.4964051409638,,,,,,,,,,,0.02430183194212944,0.0012617725960031912
bihar|saran,8072,192239.0,214024049.15184096,66185,,bihar,saran,2018,1,2018-Q1,2018-01-01,,,,,1113.3227344703257,,,,,,,,,,,0.026450761068746192,0.0013733468957998055
chhattisgarh|korba,8072,115284.0,121687226.71231748,39721,,chhattisgarh,korba,2018,1,2018-Q1,2018-01-01,,,,,1055.5430650594833,,,,,,,,,,,0.0499373206143706,0.0008235837865125432
chhattisgarh|narayanpur,8072,3864.0,3689429.535153374,2336,,chhattisgarh,narayanpur,2018,1,2018-Q1,2018-01-01,,,,,954.8213082695067,,,,,,,,,,,0.0016737605119004199,2.7604244744148944e-05
telangana|warangal,8072,230496.0,226984272.5500852,64401,,telangana,warangal,2018,1,2018-Q1,2018-01-01,,,,,984.7644755227213,,,,,,,,,,,0.024675799333131642,0.0016466532082161892
tripura|south tripura,8072,23031.0,16759244.428733105,5350,,tripura,south tripura,2018,1,2018-Q1,2018-01-01,,,,,727.6820124498764,,,,,,,,,,,0.1251215576767408,0.00016453244324598714
tripura|west tripura,8072,83950.0,79181005.82232894,26516,,tripura,west tripura,2018,1,2018-Q1,2018-01-01,,,,,943.1924457692548,,,,,,,,,,,0.45607897038610523,0.0005997350792627598
uttar pradesh|amethi,8072,98531.0,89957402.07830313,25836,2.0,uttar pradesh,amethi,2018,1,2018-Q1,2018-01-01,,,,,912.9857819194277,12918.0,49265.5,44978701.039151564,0.07741136398823348,,,,,,,0.006663593586188884,0.0007039010970201189
uttar pradesh|chandauli,8072,127975.0,108341406.98561814,41502,,uttar pradesh,chandauli,2018,1,2018-Q1,2018-01-01,,,,,846.5825902372975,,,,,,,,,,,0.008654873990850822,0.0009142477280363512
uttar pradesh|jaunpur,8072,303436.0,270877002.30267566,82963,,uttar pradesh,jaunpur,2018,1,2018-Q1,2018-01-01,,,,,892.6989622281985,,,,,,,,,,,0.02052119823627904,0.0021677333354517543
uttar pradesh|kaushambi,8072,48680.0,38155678.64224957,15372,,uttar pradesh,kaushambi,2018,1,2018-Q1,2018-01-01,,,,,783.8060526345433,,,,,,,,,,,0.003292199772413503,0.0003477677624599303
uttar pradesh|lalitpur,8072,70784.0,53598995.62439247,21275,,uttar pradesh,lalitpur,2018,1,2018-Q1,2018-01-01,,,,,757.2190837532843,,,,,,,,,,,0.004787080293560341,0.0005056777587913662
uttarakhand|chamoli,8072,20140.0,24606510.683705486,10504,,uttarakhand,chamoli,2018,1,2018-Q1,2018-01-01,,,,,1221.7731223289716,,,,,,,,,,,0.013879001842034356,0.00014387926737762934
uttarakhand|pauri garhwal,8072,58399.0,66466602.52562176,19696,,uttarakhand,pauri garhwal,2018,1,2018-Q1,2018-01-01,,,,,1138.1462443812695,,,,,,,,,,,0.04024428145843914,0.00041719986770537114
uttarakhand|rudraprayag,8072,12810.0,15607516.799310775,9116,,uttarakhand,rudraprayag,2018,1,2018-Q1,2018-01-01,,,,,1218.3853863630582,,,,,,,,,,,0.008827706732694146,9.151407224962422e-05
uttarakhand|uttarkashi,8072,15832.0,19997942.81458847,8232,,uttarakhand,uttarkashi,2018,1,2018-Q1,2018-01-01,,,,,1263.134336444446,,,,,,,,,,,0.01091024613520794,0.00011310310631194773
andaman & nicobar islands|south andaman,8072,7856.0,15963528.527271723,7929,,andaman & nicobar islands,south andaman,2018,1,2018-Q1,2018-01-01,,,,,2032.017378726034,,,,,,,,,,,0.8643415117174607,5.6122915815226215e-05
andhra pradesh|vizianagaram,8072,481437.0,560703283.991642,103438,,andhra pradesh,vizianagaram,2018,1,2018-Q1,2018-01-01,,,,,1164.6451851262823,,,,,,,,,,,0.04431967031792547,0.0034393645902921414
arunachal pradesh|upper siang,8072,185.0,310213.93478763616,411,,arunachal pradesh,upper siang,2018,1,2018-Q1,2018-01-01,,,,,1676.8320799331684,,,,,,,,,,,0.0032701689881920386,1.3216318006386011e-06
assam|dibrugarh,8072,54728.0,64327715.25542328,23051,,assam,dibrugarh,2018,1,2018-Q1,2018-01-01,,,,,1175.4077484180543,,,,,,,,,,,0.04223224028113671,0.0003909744064072938
assam|kamrup,8072,66181.0,55303407.88157131,20516,,assam,kamrup,2018,1,2018-Q1,2018-01-01,,,,,835.638746491762,,,,,,,,,,,0.051070236333246394,0.0004727941308003419
bihar|aurangabad,8072,147373.0,140986418.61410478,44386,,bihar,aurangabad,2018,1,2018-Q1,2018-01-01,,,,,956.6638299695655,,,,,,,,,,,0.02027750878325591,0.0010528261803000678
bihar|bhojpur,8072,145471.0,142858900.8570348,51877,,bihar,bhojpur,2018,1,2018-Q1,2018-01-01,,,,,982.043849681619,,,,,,,,,,,0.02001580669599601,0.0010392383765983671
bihar|rohtas,8072,256744.0,223924539.70812315,65182,,bihar,rohtas,2018,1,2018-Q1,2018-01-01,,,,,872.1704877548186,,,,,,,,,,,0.035326204359334853,0.0018341677568819296
chhattisgarh|dantewada,8072,10803.0,16239566.914298492,5218,,chhattisgarh,dantewada,2018,1,2018-Q1,2018-01-01,,,,,1503.2460348327772,,,,,,,,,,,0.004679512114404823,7.717615320161518e-05
chhattisgarh|gaurela pendra marwahi,8072,13269.0,11563006.913407678,4963,,chhattisgarh,gaurela pendra marwahi,2018,1,2018-Q1,2018-01-01,,,,,871.4301690713451,,,,,,,,,,,0.005747703993894066,9.479314790634377e-05
chhattisgarh|mahasamund,8072,80030.0,86067748.5542598,20953,,chhattisgarh,mahasamund,2018,1,2018-Q1,2018-01-01,,,,,1075.443565591151,,,,,,,,,,,0.03466642178245098,0.0005717307730005797
gujarat|dahod,8072,44281.0,52131636.85233386,18838,,gujarat,dahod,2018,1,2018-Q1,2018-01-01,,,,,1177.2913179994548,,,,,,,,,,,0.006673335833014845,0.00031634150142744805
gujarat|morbi,8072,72058.0,83906038.15277113,36410,,gujarat,morbi,2018,1,2018-Q1,2018-01-01,,,,,1164.423633084059,,,,,,,,,,,0.010859448374142041,0.0005147791583265747
gujarat|navsari,8072,75376.0,84049919.38043615,37236,,gujarat,navsari,2018,1,2018-Q1,2018-01-01,,,,,1115.075347331195,,,,,,,,,,,0.011359485145984213,0.0005384828032699199
himachal pradesh|mandi,8072,53940.0,59178195.98950243,25113,,himachal pradesh,mandi,2018,1,2018-Q1,2018-01-01,,,,,1097.1115311364929,,,,,,,,,,,0.10136277877582928,0.0003853449693321413
jammu & kashmir|baramulla,8072,104991.0,55659345.72754349,24965,,jammu & kashmir,baramulla,2018,1,2018-Q1,2018-01-01,,,,,530.1344470244449,,,,,,,,,,,0.16000749813689585,0.000750051050707283
jammu & kashmir|rajouri,8072,14468.0,22794471.62640338,7574,,jammu & kashmir,rajouri,2018,1,2018-Q1,2018-01-01,,,,,1575.5095124691304,,,,,,,,,,,0.02204939931084197,0.00010335875076561773
jammu & kashmir|srinagar,8072,59915.0,69893519.62987578,33795,,jammu & kashmir,srinagar,2018,1,2018-Q1,2018-01-01,,,,,1166.544598679392,,,,,,,,,,,0.09131115286902797,0.00042803010451492854
jharkhand|koderma,8072,74089.0,93171839.50969586,21902,,jharkhand,koderma,2018,1,2018-Q1,2018-01-01,,,,,1257.5664337444946,,,,,,,,,,,0.027665795369678864,0.0005292885323108828
jharkhand|seraikela kharsawan,8072,104511.0,91611839.69879922,31773,,jharkhand,seraikela kharsawan,2018,1,2018-Q1,2018-01-01,,,,,876.5760513132515,,,,,,,,,,,0.03902576549663928,0.0007466219519813018
karnataka|bagalkote,8072,181510.0,161720166.90491444,60938,,karnataka,bagalkote,2018,1,2018-Q1,2018-01-01,,,,,890.9711140152854,,,,,,,,,,,0.016120748142685718,0.0012966993953184458
karnataka|bidar,8072,179364.0,249869132.529608,55766,1.0,karnataka,bidar,2018,1,2018-Q1,2018-01-01,,,,,1393.08407779492,55766.0,179364.0,249869132.529608,0.017932073306315677,,,,,,,0.015930151891712197,0.001281368466431038
kerala|ernakulam,8072,416545.0,676478842.9768178,163211,,kerala,ernakulam,2018,1,2018-Q1,2018-01-01,,,,,1624.0234379882554,,,,,,,,,,,0.22819732087486824,0.002975779018362195
kerala|pathanamthitta,8072,37259.0,46029271.20110493,18705,,kerala,pathanamthitta,2018,1,2018-Q1,2018-01-01,,,,,1235.386650234975,,,,,,,,,,,0.020411729773437963,0.00026617664464861424
madhya pradesh|datia,8072,53909.0,38078684.28348623,17074,,madhya pradesh,datia,2018,1,2018-Q1,2018-01-01,,,,,706.3511525623965,,,,,,,,,,,0.006258206720609826,0.00038512350670608835
madhya pradesh|indore,8072,1082574.0,1506335604.4141085,362785,2.0,madhya pradesh,indore,2018,1,2018-Q1,2018-01-01,,,,,1391.4389264975036,181392.5,541287.0,753167802.2070543,0.005512907093733203,,,,,,,0.12567422661072292,0.007733860675375854
madhya pradesh|ujjain,8072,267596.0,304043820.6332386,90677,,madhya pradesh,ujjain,2018,1,2018-Q1,2018-01-01,,,,,1136.204654154915,,,,,,,,,,,0.031064777413944,0.001911693963911822
himachal pradesh|chamba,8072,15813.0,25874269.10930373,8662,,himachal pradesh,chamba,2018,1,2018-Q1,2018-01-01,,,,,1636.2656744010455,,,,,,,,,,,0.029715417515428038,0.00011296737115404431
jharkhand|dumka,8072,45960.0,37317468.292316,17470,,jharkhand,dumka,2018,1,2018-Q1,2018-01-01,,,,,811.955358840644,,,,,,,,,,,0.017162061239731144,0.00032833620301270326
jharkhand|garhwa,8072,61370.0,130046961.70907465,17518,,jharkhand,garhwa,2018,1,2018-Q1,2018-01-01,,,,,2119.064065652186,,,,,,,,,,,0.022916355489171022,0.00043842456002805917
karnataka|mandya,8072,136443.0,174534283.94068664,48574,5.0,karnataka,mandya,2018,1,2018-Q1,2018-01-01,,,,,1279.1736031946427,9714.8,27288.6,34906856.78813733,0.1029357269321036,,,,,,,0.01211813805758618,0.0009747427447272035
ladakh|kargil,8072,1556.0,4210823.782440876,2644,,ladakh,kargil,2018,1,2018-Q1,2018-01-01,,,,,2706.1849501548045,,,,,,,,,,,0.20121556963662227,1.1115995036722503e-05
madhya pradesh|singrauli,8072,184409.0,223226415.34160796,44008,,madhya pradesh,singrauli,2018,1,2018-Q1,2018-01-01,,,,,1210.4963171082104,,,,,,,,,,,0.021407736057818497,0.0013174097228322366
maharashtra|thane,8072,1346017.0,2145363727.2805965,650285,306.0,maharashtra,thane,2018,1,2018-Q1,2018-01-01,,,,,1593.8607961716655,2125.1143790849674,4398.748366013072,7010992.572812407,0.47056290703307013,,,,,,,0.08534599278676953,0.009615885791352259
manipur|kakching,8072,2496.0,2645454.4717998654,1154,,manipur,kakching,2018,1,2018-Q1,2018-01-01,,,,,1059.8775928685359,,,,,,,,,,,0.02379227513630991,1.7831313375102424e-05
