state,year,quarter,period_id,period_label,transaction_count,transaction_amount,registered_users,registered_merchants,average_transaction_value,merchants_per_100k_users,users_per_merchant,transactions_per_registered_user,tpv_per_registered_user,transactions_per_merchant,prior_period_id,prior_transactions,prior_tpv,prior_users,prior_merchants,transaction_qoq,tpv_qoq,user_qoq,merchant_qoq,transaction_yoy
madhya pradesh,2025,3,8102,2025-Q3,1980337761,2098642107160.68,37166358,2916083.0,1059.7394790376266,7846.028389437566,12.745301831257889,53.28307285314316,56466.175866913836,679.108846010213,8101.0,1837319230.0,2168370196643.18,35961457.0,2838187.0,0.07784087199696921,-0.0321569119472519,0.033505344346865584,0.027445689801270934,0.2905515228354447
madhya pradesh,2025,4,8103,2025-Q4,2101082439,2331864870681.18,38249438,3018653.0,1109.8397794381738,7892.01922391644,12.671028435530681,54.93106693489196,60964.68321132405,696.0331111260552,8102.0,1980337761.0,2098642107160.68,37166358.0,2916083.0,0.060971759655296554,0.11113031742036039,0.029141407936715158,0.03517389594191944,0.2492480793766556
madhya pradesh,2026,1,8104,2026-Q1,2186611174,2424177486736.08,39250624,3081980.0,1108.645888011949,7852.053511302139,12.735521969642893,55.70895316212043,61761.50184863507,709.4825969019915,8103.0,2101082439.0,2331864870681.18,38249438.0,3018653.0,0.040706986747605756,0.03958746375725175,0.026175181972608375,0.020978562292519154,0.26875126292428364
madhya pradesh,2026,2,8105,2026-Q2,2283838085,2568376073176.97,40093377,3144386.0,1124.5876360700809,7842.656905653021,12.750780915574614,56.96297632898321,64059.8588933272,726.3224314699277,8104.0,2186611174.0,2424177486736.08,39250624.0,3081980.0,0.044464654784573066,0.05948351027508281,0.021471072663711066,0.020248671308704225,0.24302736710593287
maharashtra,2018,1,8072,2018-Q1,15771297,20616284599.6,6133954,1643.0,1307.2028635057725,26.785332919027432,3733.3864881314666,2.571146930674733,3361.0106302720887,9599.08520998174,,,,,,,,,,
maharashtra,2018,2,8073,2018-Q2,21707384,34569981679.04,8236836,6629.0,1592.5448077502108,80.47993185732969,1242.5457836777794,2.6354032057940695,4196.9976917156055,3274.6091416503245,8072.0,15771297.0,20616284599.6,6133954.0,1643.0,0.3763854678534049,0.6768288928117889,0.34282650310061014,3.0346926354230064,
maharashtra,2018,3,8074,2018-Q3,30786153,50334957437.1,10390459,38653.0,1634.9869188625157,372.0047401178331,268.8137790080977,2.962925218221832,4844.343973360561,796.4751248286032,8073.0,21707384.0,34569981679.04,8236836.0,6629.0,0.4182341363657638,0.4560307813995286,0.26146241105201073,4.830894554231407,
maharashtra,2018,4,8075,2018-Q4,45715147,76570396171.73,13355155,229210.0,1674.9458592297647,1716.266115967954,58.266022424850576,3.4230338023033053,5733.396293171438,199.4465642860259,8074.0,30786153.0,50334957437.1,10390459.0,38653.0,0.48492560925036665,0.5212170640536362,0.28532868470969386,4.929940754921998,
maharashtra,2019,1,8076,2019-Q1,73874732,107583453017.91,16274312,698175.0,1456.2956792575574,4290.043105969702,23.309789092992446,4.539345933640697,6610.629869816309,105.81119633329753,8075.0,45715147.0,76570396171.73,13355155.0,229210.0,0.6159793164396912,0.40502672568945286,0.21857904307362963,2.04600584616727,3.6841253449224878
maharashtra,2019,2,8077,2019-Q2,99331337,147421594256.61,18737804,1019256.0,1484.1398365211774,5439.570186559748,18.383805442401123,5.301119437475171,7867.602535313636,97.45474836547443,8076.0,73874732.0,107583453017.91,16274312.0,698175.0,0.344591503898789,0.37029989390717843,0.1513730350014182,0.45988613170050496,3.5759238883874724
maharashtra,2019,3,8078,2019-Q3,148759948,194352348539.17,21322044,1309633.0,1306.483036275127,6142.155039169791,16.280930611858437,6.97681460557909,9115.089929425621,113.58903448523365,8077.0,99331337.0,147421594256.61,18737804.0,1019256.0,0.49761346713776744,0.3183438255379998,0.13791584115193012,0.28489113627979634,3.832040820429886
maharashtra,2019,4,8079,2019-Q4,196478271,260156648249.88,23734339,1597195.0,1324.0988274468275,6729.4690616831585,14.860013335879463,8.278228055982515,10961.192062263879,123.0145793093517,8078.0,148759948.0,194352348539.17,21322044.0,1309633.0,0.3207739962372129,0.338582477676866,0.11313619838698386,0.219574491479674,3.297881203356953
maharashtra,2020,1,8080,2020-Q1,233758463,308295755638.3,26163809,1861784.0,1318.8645736359927,7115.8752152639545,14.053085105468734,8.934420175594463,11783.290255570204,125.55616709564589,8079.0,196478271.0,260156648249.88,23734339.0,1597195.0,0.18974206058643506,0.18503892832360935,0.10236097158635848,0.16565854513694322,2.164254633099718
maharashtra,2020,2,8081,2020-Q2,180429884,281354616792.98,28790127,1925780.0,1559.35707852575,6689.029193931656,14.949852527287645,6.267074959412302,9772.60769961105,93.6918464206711,8080.0,233758463.0,308295755638.3,26163809.0,1861784.0,-0.2281353937547066,-0.08738731673272859,0.10037980326182638,0.03437348263815787,0.8164447338507081
maharashtra,2020,3,8082,2020-Q3,259184002,417445438172.21,31432433,2160587.0,1610.6142159661924,6873.750434781807,14.548098734279156,8.245750559621014,13280.723072636789,119.9599932796041,8081.0,180429884.0,281354616792.98,28790127.0,1925780.0,0.4364804557542141,0.4836985542674259,0.0917781988248958,0.12192825764105963,0.742296938689438
maharashtra,2020,4,8083,2020-Q4,397059155,598117839589.42,34404572,2544284.0,1506.3695977225864,7395.191546053821,13.522300183470085,11.540883432585646,17384.8359337073,156.05929015785975,8082.0,259184002.0,417445438172.21,31432433.0,2160587.0,0.5319585774433717,0.4328048288377191,0.09455644111291028,0.17758923848009833,1.0208807466551861
maharashtra,2021,1,8084,2021-Q1,488141386,712800108227.84,36994904,2884303.0,1460.2328929099242,7796.487321605159,12.826289054929388,13.194827752492614,19267.52150047044,169.24067478347456,8083.0,397059155.0,598117839589.42,34404572.0,2544284.0,0.22939209398156302,0.19173858568930813,0.07529034222544606,0.13364034832589433,1.0882297895670199
maharashtra,2021,2,8085,2021-Q2,533231187,829232878614.53,39429859,3023504.0,1555.109488775138,7668.056839868486,13.04111355566257,13.523537758529645,21030.581890098314,176.36199158327557,8084.0,488141386.0,712800108227.84,36994904.0,2884303.0,0.09237037115308233,0.16334561266575087,0.06581865978081747,0.04826157307328671,1.9553374151700944
maharashtra,2021,3,8086,2021-Q3,734586580,1040338295534.05,42170156,3290552.0,1416.2228440574697,7803.034923560634,12.815526391924516,17.41958412484886,24670.01297159181,223.2411400883499,8085.0,533231187.0,829232878614.53,39429859.0,3023504.0,0.37761368409983875,0.2545791687278871,0.06949801671875111,0.08832401081658903,1.8342280940626883
maharashtra,2021,4,8087,2021-Q4,821255563,1161752565942.64,44928344,3607998.0,1414.6054142985938,8030.5608415035285,12.45243040600355,18.279230656709714,25857.898656194404,227.6208476279643,8086.0,734586580.0,1040338295534.05,42170156.0,3290552.0,0.11798334649674658,0.11670652799170744,0.06540616069810135,0.09647195971982825,1.0683456171662886
maharashtra,2022,1,8088,2022-Q1,1069812670,1484934108466.9,47511322,3932588.0,1388.0318957775103,8277.159705217211,12.081438991320729,22.517004894117658,31254.32099041361,272.0378208955527,8087.0,821255563.0,1161752565942.64,44928344.0,3607998.0,0.3026550055771129,0.27818448781478033,0.05749105731562243,0.0899640188270614,1.1916041144685896
maharashtra,2022,2,8089,2022-Q2,1272760072,1740994209212.3,49858004,4180983.0,1367.8887698578746,8385.78094702708,11.924947793377777,25.527698060275338,34919.05149697328,304.41646665389453,8088.0,1069812670.0,1484934108466.9,47511322.0,3932588.0,0.18970368148659156,0.17243869561981162,0.04939205859184459,0.06316324008515517,1.3868822811370936
maharashtra,2022,3,8090,2022-Q3,1481906141,1915987311841.34,52289467,4352350.0,1292.9208259764814,8323.56925726552,12.014076763127965,28.340433093341723,36641.93616357459,340.4841386836996,8089.0,1272760072.0,1740994209212.3,49858004.0,4180983.0,0.16432481942283927,0.10051331687554232,0.04876775652711651,0.040987251084254606,1.0173335333732885
maharashtra,2022,4,8091,2022-Q4,1659335577,2150909817409.16,54629272,4508736.0,1296.2476350310665,8253.33348758519,12.116316413291885,30.374477203357205,39372.84424015682,368.0267766841971,8090.0,1481906141.0,1915987311841.34,52289467.0,4352350.0,0.11973054911579584,0.12261172300877599,0.044747157204719556,0.03593139338518281,1.020486255141507
maharashtra,2023,1,8092,2023-Q1,1843209645,2363317566724.52,56723036,4522908.0,1282.1751302872117,7973.670520738699,12.5412756571657,32.49490462746035,41664.15857438449,407.5275563862895,8091.0,1659335577.0,2150909817409.16,54629272.0,4508736.0,0.1108118638259028,0.09875251281860442,0.03832677836160814,0.00314323127368743,0.7229274775741812
maharashtra,2023,2,8093,2023-Q2,2058432368,2604704587837.53,58661548,4608963.0,1265.3826418248052,7856.872443938915,12.72771076704239,35.089976964126485,44402.24775243793,446.61507762158215,8092.0,1843209645.0,2363317566724.52,56723036.0,4522908.0,0.11676518923597534,0.10213905423110958,0.03417503957298762,0.019026475886752436,0.6172980385575766
maharashtra,2023,3,8094,2023-Q3,2288748568,2753519460899.4,60617867,4734743.0,1203.067693584855,7810.80436235079,12.802778735825788,37.75699610149595,45424.2222165191,483.3944668168895,8093.0,2058432368.0,2604704587837.53,58661548.0,4608963.0,0.11188912668711004,0.057133109741791754,0.03334925631352248,0.027290303697382612,0.5444625706561532
maharashtra,2023,4,8095,2023-Q4,2568566942,3105786845149.35,62581750,4866495.0,1209.1516068220699,7776.2207033200575,12.859717311946278,41.04338632268992,49627.67652149948,527.8063456347946,8094.0,2288748568.0,2753519460899.4,60617867.0,4734743.0,0.12225824099346849,0.12793350083492294,0.032397758238507546,0.02782664233306864,0.5479490572026708
maharashtra,2024,1,8096,2024-Q1,2831435504,3382002942775.57,64700862,5039829.0,1194.4481652496684,7789.430997070796,12.83790819093267,43.7619440680713,52271.37379986637,561.8118202026299,8095.0,2568566942.0,3105786845149.35,62581750.0,4866495.0,0.102340553287398,0.08893594808594707,0.03386150115648734,0.035617831724886084,0.5361440363990717
maharashtra,2024,2,8097,2024-Q2,3056537192,3575026518542.91,66770730,5168187.0,1169.6329192067328,7740.198437249375,12.919565410462122,45.77660289171617,53541.82167160536,591.4138153282767,8096.0,2831435504.0,3382002942775.57,64700862.0,5039829.0,0.07950090605348281,0.05707374565704204,0.03199135121260044,0.025468721260185623,0.48488589643087066
maharashtra,2024,3,8098,2024-Q3,3286087251,3690379263272.15,69582864,5298716.0,1123.0314295973483,7614.972559910728,13.132023682718605,47.22552453431638,53035.748331257964,620.1667066134513,8097.0,3056537192.0,3575026518542.91,66770730.0,5168187.0,0.07510134658292755,0.032266262678312785,0.04211626861051232,0.025256245565417723,0.4357572067741431
maharashtra,2024,4,8099,2024-Q4,3634900999,4152526918695.74,72020866,5428259.0,1142.4044065679216,7537.064327996278,13.267765226382897,50.470109579076706,57657.2755831031,669.6255648450083,8098.0,3286087251.0,3690379263272.15,69582864.0,5298716.0,0.10614865685439456,0.12523039570025585,0.035037390815071845,0.02444799834525946,0.4151474659133101
maharashtra,2025,1,8100,2025-Q1,3904534550,4335348832646.41,74177131,5550838.0,1110.336911385868,7483.220131552405,13.363231101321999,52.63798285754675,58445.89530763073,703.413529632823,8099.0,3634900999.0,4152526918695.74,72020866.0,5428259.0,0.07417906321910261,0.044026665577424406,0.029939448381528733,0.022581641738170566,0.3789946987964308
maharashtra,2025,2,8101,2025-Q2,4035923246,4459847561600.48,76247239,5653784.0,1105.0377546254458,7415.0671868918425,13.486054472544406,52.93205759227557,58491.922069472974,713.844612033286,8100.0,3904534550.0,4335348832646.41,74177131.0,5550838.0,0.03365028387314428,0.02871711914311481,0.027907630992091148,0.018546028545599835,0.3204234048135868
maharashtra,2025,3,8102,2025-Q3,4306180488,4500210515384.95,78365134,5758748.0,1045.058498575629,7348.609906032956,13.608015839554014,54.950208953895235,57426.18286577485,747.7633138314092,8101.0,4035923246.0,4459847561600.48,76247239.0,5653784.0,0.06696292905665424,0.009050298968062753,0.02777667792010141,0.01856526531611391,0.3104279220491093
maharashtra,2025,4,8103,2025-Q4,4618105060,4956544899176.13,80321622,5890201.0,1073.2854352118463,7333.269490001086,13.636482354337314,57.49516686801967,61708.72519452022,784.0318284554296,8102.0,4306180488.0,4500210515384.95,78365134.0,5758748.0,0.07243648353087795,0.10140289709361405,0.02496630708243286,0.0228266630177254,0.27048991465530703
maharashtra,2026,1,8104,2026-Q1,4829477429,5179476090387.98,82017557,6005973.0,1072.4713318435472,7322.789436412986,13.655998287038587,58.88345868433999,63150.821358748595,804.1124109282542,8103.0,4618105060.0,4956544899176.13,80321622.0,5890201.0,0.0457703682037931,0.04497713543337545,0.02111430219872812,0.01965501686614779,0.23688940823945326
maharashtra,2026,2,8105,2026-Q2,5064451991,5465176553156.58,84075442,6113793.0,1079.1249601869472,7271.79406324144,13.751764575607973,60.23699513824739,65003.24498034253,828.3649758832202,8104.0,4829477429.0,5179476090387.98,82017557.0,6005973.0,0.04865424167613397,0.055160108432356525,0.025090786354438732,0.017952128655922994,0.2548434849496639
manipur,2018,1,8072,2018-Q1,104908,152517177.3,35579,,1453.8183675220193,,,2.948593271311729,4286.719056184828,,,,,,,,,,,
manipur,2018,2,8073,2018-Q2,184930,296675858.09,54326,,1604.260304385443,,,3.404079078157788,5461.028938077531,,8072.0,104908.0,152517177.3,35579.0,,0.7627826285888588,0.9451963597938942,0.5269119424379549,,
manipur,2018,3,8074,2018-Q3,219782,436231935.4,71019,,1984.839228872246,,,3.094692969487039,6142.468007153015,,8073.0,184930.0,296675858.09,54326.0,,0.1884604985670253,0.470399169681222,0.30727460147995433,,
manipur,2018,4,8075,2018-Q4,285294,690125762.2,93713,3.0,2418.9985145148516,3.2012634319678166,31237.666666666668,3.0443374985327543,7364.247886632592,95098.0,8074.0,219782.0,436231935.4,71019.0,,0.2980771855747968,0.5820156806428989,0.31954828989425366,,
manipur,2019,1,8076,2019-Q1,322920,790454446.37,112463,59.0,2447.833662733804,52.461698514177996,1906.1525423728813,2.871344353253959,7028.573365195664,5473.220338983051,8075.0,285294.0,690125762.2,93713.0,3.0,0.13188500283917648,0.1453773930278588,0.20007896449798857,18.666666666666668,2.0781255957600946
manipur,2019,2,8077,2019-Q2,367371,985994013.92,130880,165.0,2683.919018975368,126.06968215158925,793.2121212121212,2.8069300122249388,7533.572844743276,2226.490909090909,8076.0,322920.0,790454446.37,112463.0,59.0,0.1376532887402453,0.24737613716764484,0.16376052568400268,1.7966101694915255,0.9865408532958417
manipur,2019,3,8078,2019-Q3,412093,1155501039.94,150811,269.0,2803.9812370993927,178.36895186690626,560.635687732342,2.732512880360186,7661.914846662379,1531.9442379182155,8077.0,367371.0,985994013.92,130880.0,165.0,0.12173524856344131,0.17191486320093752,0.1522845354523228,0.6303030303030304,0.8750079624355043
manipur,2019,4,8079,2019-Q4,511743,1456426016.72,170399,358.0,2846.010627834675,210.0951296662539,475.97486033519556,3.0032042441563624,8547.151196427209,1429.4497206703911,8078.0,412093.0,1155501039.94,150811.0,269.0,0.24181434773218657,0.26042813150183375,0.12988442487616947,0.33085501858736066,0.7937390902016868
manipur,2020,1,8080,2020-Q1,606999,1627281632.67,193166,441.0,2680.8637784741,228.30104676806477,438.01814058956916,3.1423697752192417,8424.265308957063,1376.4149659863945,8079.0,511743.0,1456426016.72,170399.0,358.0,0.18614030870964537,0.11731156542697718,0.1336099390254637,0.23184357541899447,0.8797194351542177
manipur,2020,2,8081,2020-Q2,879294,2154620599.91,232085,523.0,2450.398387695128,225.34847146519593,443.7571701720841,3.788672253700153,9283.756381972122,1681.2504780114723,8080.0,606999.0,1627281632.67,193166.0,441.0,0.4485921723100037,0.3240612790391766,0.20147955644368065,0.18594104308390014,1.393476893930114
manipur,2020,3,8082,2020-Q3,1043328,2794156258.24,275979,557.0,2678.1187299104404,201.82695060131385,495.47396768402155,3.780461556857587,10124.524903126687,1873.120287253142,8081.0,879294.0,2154620599.91,232085.0,523.0,0.18655193825955818,0.2968205438844842,0.1891289829157421,0.0650095602294456,1.5317780209807008
manipur,2020,4,8083,2020-Q4,1186202,3644196614.14,306249,638.0,3072.155176049273,208.327210864362,480.0141065830721,3.873325300654043,11899.456370926924,1859.2507836990596,8082.0,1043328.0,2794156258.24,275979.0,557.0,0.13694063611826768,0.3042207655327869,0.10968225843270685,0.1454219030520647,1.31796429066934
manipur,2021,1,8084,2021-Q1,1151135,3880846919.52,326912,714.0,3371.3221468550605,218.40740015661706,457.85994397759106,3.5212381313625687,11871.228096613157,1612.233893557423,8083.0,1186202.0,3644196614.14,306249.0,638.0,-0.029562418542541713,0.06493895100548719,0.06747124072241872,0.11912225705329149,0.8964364026958858
manipur,2021,2,8085,2021-Q2,1435977,4129039191.34,346378,988.0,2875.4215362363047,285.23751508467626,350.585020242915,4.14569343318571,11920.616180415616,1453.418016194332,8084.0,1151135.0,3880846919.52,326912.0,714.0,0.24744447871014263,0.06395312079217441,0.05954507635082229,0.3837535014005602,0.6331022388416161
manipur,2021,3,8086,2021-Q3,1772255,5444167085.19,367233,1154.0,3071.886994360292,314.24191181075776,318.2261698440208,4.825968799100298,14824.830789144766,1535.7495667244368,8085.0,1435977.0,4129039191.34,346378.0,988.0,0.23418063102681996,0.3185070019699183,0.060208789241811056,0.16801619433198378,0.6986556480799901
manipur,2021,4,8087,2021-Q4,1782570,5545169786.4,388184,1356.0,3110.772528652451,349.31887970653094,286.2713864306785,4.592074892319107,14284.900424540938,1314.5796460176991,8086.0,1772255.0,5444167085.19,367233.0,1154.0,0.005820268527948924,0.018552461676784704,0.0570509730879305,0.1750433275563259,0.5027541683456949
manipur,2022,1,8088,2022-Q1,2257271,6964838004.51,406492,1592.0,3085.5125523297825,391.64362398275983,255.33417085427135,5.5530514745677655,17134.010028512246,1417.8837939698492,8087.0,1782570.0,5545169786.4,388184.0,1356.0,0.266301463617137,0.256018890817709,0.047163200956247486,0.17404129793510315,0.9609090158843228
manipur,2022,2,8089,2022-Q2,2451327,7208227925.01,426522,1799.0,2940.541153836269,421.783636014086,237.08838243468594,5.74724633195943,16900.01436036125,1362.6053362979433,8088.0,2257271.0,6964838004.51,406492.0,1592.0,0.08596929655322727,0.03494552498455761,0.04927526248979075,0.13002512562814061,0.7070795702159576
manipur,2022,3,8090,2022-Q3,2976452,8100189981.03,448114,1996.0,2721.4246965951406,445.42237020044007,224.5060120240481,6.642175874888979,18076.181465051304,1491.2084168336673,8089.0,2451327.0,7208227925.01,426522.0,1799.0,0.21422070576467367,0.12374221033233512,0.05062341450147945,0.10950528071150645,0.6794716335967455
manipur,2022,4,8091,2022-Q4,3217150,8403643887.51,467306,2742.0,2612.139280888364,586.7675570183135,170.4252370532458,6.884461145373695,17983.17138558033,1173.2859226841722,8090.0,2976452.0,8100189981.03,448114.0,1996.0,0.08086742201789243,0.037462566580619194,0.04282838741927275,0.37374749498997994,0.80478185989891
manipur,2023,1,8092,2023-Q1,3435277,8751539696.44,486209,5900.0,2547.5499345292974,1213.4699275414482,82.40830508474576,7.065432766567464,17999.542781890093,582.2503389830508,8091.0,3217150.0,8403643887.51,467306.0,2742.0,0.06780131482834184,0.04139820934666982,0.04045101068678769,1.1517140773158276,0.5218717646219706
manipur,2023,2,8093,2023-Q2,1700053,4552576250.75,496881,6848.0,2677.902542303093,1378.1971940967758,72.55855724299066,3.4214489988548564,9162.306972393793,248.2554030373832,8092.0,3435277.0,8751539696.44,486209.0,5900.0,-0.5051190922886277,-0.47979710900449646,0.02194940858766503,0.16067796610169482,-0.3064764513261593
manipur,2023,3,8094,2023-Q3,904737,3670828688.58,506910,6862.0,4057.3433921460046,1353.6919768795249,73.87204896531624,1.7848079540746877,7241.578758714564,131.8474205770912,8093.0,1700053.0,4552576250.75,496881.0,6848.0,-0.46781835625124624,-0.19368100908243746,0.020183907213195962,0.0020443925233644133,-0.6960350780056255
manipur,2023,4,8095,2023-Q4,2203468,6907044662.76,528770,7555.0,3134.624447806821,1428.7875635909752,69.98941098610192,4.167157743442329,13062.474540461826,291.6569159497022,8094.0,904737.0,3670828688.58,506910.0,6862.0,1.4354790397651471,0.8816036510360492,0.043124025961216006,0.10099096473331381,-0.31508695584601276
manipur,2024,1,8096,2024-Q1,3974022,9381643367.64,564185,10474.0,2360.742685279548,1856.4832457438606,53.86528546877984,7.043827822434131,16628.66500817994,379.41779644834827,8095.0,2203468.0,6907044662.76,528770.0,7555.0,0.8035306162830593,0.35827171036290495,0.06697619002590915,0.38636664460622105,0.1568272369302388
manipur,2024,2,8097,2024-Q2,5268375,11040117731.12,603425,12042.0,2095.545159773175,1995.6084020383644,50.110031556219894,8.730786758917844,18295.757933662015,437.5,8096.0,3974022.0,9381643367.64,564185.0,10474.0,0.3257035315858845,0.1767786621692058,0.06955165415599485,0.14970402902425062,2.0989475034013645
manipur,2024,3,8098,2024-Q3,5806055,11771760861.08,644220,14222.0,2027.4973042935349,2207.6309335320234,45.29742652228941,9.012534537890783,18272.88948042594,408.2446210097033,8097.0,5268375.0,11040117731.12,603425.0,12042.0,0.10205803497283328,0.06627131592062963,0.0676057505075196,0.18103305098820788,5.417395331460966
manipur,2024,4,8099,2024-Q4,5798310,12139401338.36,668293,16334.0,2093.6102654670067,2444.1375265040933,40.91422799069426,8.676299168179227,18164.789004762883,354.9840822823558,8098.0,5806055.0,11771760861.08,644220.0,14222.0,-0.0013339522274591342,0.031230712347844136,0.037367669429697825,0.14850232034875543,1.6314473366529487
manipur,2025,1,8100,2025-Q1,7775142,14315138066.17,694042,18944.0,1841.1416879807468,2729.5178101613446,36.636507601351354,11.202696666772328,20625.75185099749,410.4276815878378,8099.0,5798310.0,12139401338.36,668293.0,16334.0,0.3409324441087145,0.17922932665013414,0.0385295072670222,0.1597893963511694,0.9564919368840938
manipur,2025,2,8101,2025-Q2,8600635,14869751104.22,719620,21382.0,1728.9131679486457,2971.290403268392,33.655411093443085,11.951634195825575,20663.337739668157,402.23716209896173,8100.0,7775142.0,14315138066.17,694042.0,18944.0,0.10617079405109253,0.03874311484013404,0.03685367744315182,0.12869510135135132,0.6325024319643153
manipur,2025,3,8102,2025-Q3,9804471,16224673451.81,749966,25620.0,1654.8239524406772,3416.1548656872446,29.272677595628416,13.073220652669587,21633.878671579776,382.6881733021077,8101.0,8600635.0,14869751104.22,719620.0,21382.0,0.13997059519442456,0.09111936965814293,0.042169478335788435,0.1982040969039378,0.6886631284064653
manipur,2025,4,8103,2025-Q4,9815029,16462749477.21,783532,29734.0,1677.3001360678606,3794.867344282046,26.35138225600323,12.52664728434831,21010.94719451152,330.09447097598706,8102.0,9804471.0,16224673451.81,749966.0,25620.0,0.0010768556508555793,0.01467370213071617,0.04475669563686879,0.1605776736924278,0.692739608610095
manipur,2026,1,8104,2026-Q1,10234367,17003536000.67,814173,32712.0,1661.4155033398745,4017.819308672727,24.889123257520176,12.570260865933898,20884.426283689092,312.8627720714111,8103.0,9815029.0,16462749477.21,783532.0,29734.0,0.042724071421490484,0.03284910119106366,0.03910625220156927,0.10015470505145618,0.3162932586954681
manipur,2026,2,8105,2026-Q2,10459691,16979159239.83,854036,34456.0,1623.2945351664787,4034.4903493529546,24.78627815184583,12.24736545063674,19881.081406205358,303.56660668678893,8104.0,10234367.0,17003536000.67,814173.0,32712.0,0.02201640804946714,-0.0014336289133648483,0.048961338683547684,0.053313768647591075,0.21615334216601445
meghalaya,2018,1,8072,2018-Q1,57738,76092836.2,22306,,1317.8987183484014,,,2.58845153770286,3411.3169640455485,,,,,,,,,,,
meghalaya,2018,2,8073,2018-Q2,79675,131316474.46,31651,,1648.1515464072795,,,2.5172980316577673,4148.88864364475,,8072.0,57738.0,76092836.2,22306.0,,0.3799404205202812,0.7257403064179646,0.4189455751815654,,
meghalaya,2018,3,8074,2018-Q3,123884,233167830.81,42882,,1882.1464499854703,,,2.8889510750431415,5437.429010074157,,8073.0,79675.0,131316474.46,31651.0,,0.5548666457483526,0.7756175054869046,0.35483870967741926,,
meghalaya,2018,4,8075,2018-Q4,182356,368078549.99,56903,3.0,2018.4614160762465,5.272129764687275,18967.666666666668,3.2046816512310423,6468.526263817374,60785.333333333336,8074.0,123884.0,233167830.81,42882.0,,0.47198992605986234,0.5785991948860811,0.32696702579170744,,
meghalaya,2019,1,8076,2019-Q1,233798,446378841.01,69850,28.0,1909.2500406761392,40.08589835361489,2494.6428571428573,3.3471438797423048,6390.534588546886,8349.92857142857,8075.0,182356.0,368078549.99,56903.0,3.0,0.282096558380311,0.21272712311577857,0.22752754687802046,8.333333333333334,3.0492916276975306
meghalaya,2019,2,8077,2019-Q2,280284,589604772.23,83645,90.0,2103.597680317107,107.59758503198039,929.3888888888889,3.350875724789288,7048.894401697651,3114.266666666667,8076.0,233798.0,446378841.01,69850.0,28.0,0.19882975902274613,0.3208618287012206,0.19749463135289913,2.2142857142857144,2.517841229996862
meghalaya,2019,3,8078,2019-Q3,326183,724948653.24,98774,145.0,2222.521263339904,146.7997651203758,681.2,3.302316399052382,7339.468415169984,2249.537931034483,8077.0,280284.0,589604772.23,83645.0,90.0,0.16375890168543328,0.2295501790090726,0.18087154043875908,0.6111111111111112,1.6329711665751834
meghalaya,2019,4,8079,2019-Q4,373215,841717696.74,112925,199.0,2255.3158279811905,176.2231569625858,567.4623115577889,3.3049811822005757,7453.776371396945,1875.4522613065326,8078.0,326183.0,724948653.24,98774.0,145.0,0.14418899820039677,0.16107215728745228,0.14326644663575427,0.37241379310344835,1.0466285726820068
meghalaya,2020,1,8080,2020-Q1,440231,985286898.59,129019,251.0,2238.1133963532784,194.54498949767088,514.0199203187251,3.412140847472078,7636.758140971485,1753.9083665338646,8079.0,373215.0,841717696.74,112925.0,199.0,0.17956405825060617,0.17056692808770468,0.1425193712641133,0.2613065326633166,0.8829545162918417
meghalaya,2020,2,8081,2020-Q2,628610,1103805615.64,152632,295.0,1755.94663724726,193.27532889564444,517.3966101694915,4.118467949053934,7231.809945751875,2130.8813559322034,8080.0,440231.0,985286898.59,129019.0,251.0,0.4279094384539026,0.12028853445591015,0.1830195552593028,0.17529880478087656,1.2427609139301565
meghalaya,2020,3,8082,2020-Q3,692059,1513957555.37,176427,308.0,2187.613419332745,174.57645371740153,572.8149350649351,3.922636557896467,8581.212373219518,2246.944805194805,8081.0,628610.0,1103805615.64,152632.0,295.0,0.10093539714608424,0.3715798632644105,0.1558978457990461,0.04406779661016946,1.121689358427631
meghalaya,2020,4,8083,2020-Q4,836361,2026601308.78,197575,383.0,2423.117898586854,193.8504365430849,515.8616187989556,4.233131722130836,10257.377242971024,2183.7101827676242,8082.0,692059.0,1513957555.37,176427.0,308.0,0.20851112405156202,0.3386117078326636,0.11986827413037693,0.24350649350649345,1.240962983802902
meghalaya,2021,1,8084,2021-Q1,895045,2367708528.68,213559,720.0,2645.35138309247,337.14336553364643,296.6097222222222,4.191090050056425,11086.905860581852,1243.1180555555557,8083.0,836361.0,2026601308.78,197575.0,383.0,0.07016587334894853,0.16831491148367217,0.0809009236998608,0.8798955613577024,1.0331257907780231
meghalaya,2021,2,8085,2021-Q2,1126432,2534515849.85,230094,1115.0,2250.038928093307,484.5845610924231,206.362331838565,4.895529653098299,11015.132293106295,1010.2529147982062,8084.0,895045.0,2367708528.68,213559.0,720.0,0.25851996268344046,0.07045095253468348,0.07742591040415059,0.5486111111111112,0.7919409490781248
meghalaya,2021,3,8086,2021-Q3,1354216,3204114778.5,247942,1444.0,2366.0293324698573,582.3942696275742,171.7049861495845,5.461825749570464,12922.839932322882,937.8227146814404,8085.0,1126432.0,2534515849.85,230094.0,1115.0,0.20221726655492733,0.2641920462598917,0.07756829817378974,0.29506726457399113,0.9567927012003312
meghalaya,2021,4,8087,2021-Q4,1558644,3952050835.09,267949,2117.0,2535.569915317417,790.0757233652673,126.5701464336325,5.816942776423872,14749.265103023337,736.2512990080303,8086.0,1354216.0,3204114778.5,247942.0,1444.0,0.150956715915334,0.23342985763454616,0.08069225867339935,0.46606648199445977,0.8636019613540087
