state,district,year,quarter,period_id,district_key,period_label,transaction_count,transaction_amount,registered_users,registered_merchants,average_transaction_value,merchants_per_100k_users,users_per_merchant,transactions_per_registered_user,tpv_per_registered_user,transactions_per_merchant,prior_period_id,prior_transactions,prior_tpv,prior_users,prior_merchants,transaction_qoq,tpv_qoq,user_qoq,merchant_qoq,transaction_yoy
tripura,west tripura,2023,1,8092,tripura|west tripura,2023-Q1,3219463.0,5174842262.21,268590,12031.0,1607.3619303001774,4479.317919505566,22.324827528883716,11.986533378011096,19266.69742808742,267.59729033330564,8091.0,2847150.0,4591617612.19,257879.0,11041.0,0.13076690725813522,0.12701942959527668,0.04153498346123574,0.0896657911421066,0.9194261031833806
tripura,west tripura,2023,2,8093,tripura|west tripura,2023-Q2,3622736.0,5649419299.85,279317,12708.0,1559.4344439810134,4549.669372075456,21.97961913755115,12.96998034491277,20225.834087613715,285.07522820270697,8092.0,3219463.0,5174842262.21,268590.0,12031.0,0.1252609519040908,0.09170850309886047,0.039938195763058904,0.056271299143878295,0.7474084810715775
tripura,west tripura,2023,3,8094,tripura|west tripura,2023-Q3,4226918.0,6202353347.79,291102,14427.0,1467.3465034784208,4955.994805944309,20.17758369723435,14.520401783567271,21306.460786219264,292.9866223053996,8093.0,3622736.0,5649419299.85,279317.0,12708.0,0.1667750562006174,0.09787449268541293,0.04219220455611361,0.13526912181303108,0.60559854623469
tripura,west tripura,2023,4,8095,tripura|west tripura,2023-Q4,4609856.0,6822706498.13,303906,15594.0,1480.0259483441566,5131.1918817002625,19.48864948056945,15.16869031871697,22450.05527409791,295.61728870078235,8094.0,4226918.0,6202353347.79,291102.0,14427.0,0.0905950860650715,0.10001899529975056,0.04398458272358141,0.0808899979205655,0.6191124457791124
tripura,west tripura,2024,1,8096,tripura|west tripura,2024-Q1,4861115.0,6936331357.49,319079,16633.0,1426.9013091626098,5212.815634999483,19.183490651115253,15.234832126213258,21738.60190576628,292.25725966452234,8095.0,4609856.0,6822706498.13,303906.0,15594.0,0.054504739410515146,0.01665392749800132,0.049926622047606894,0.06662819032961398,0.5099148522595227
tripura,west tripura,2024,2,8097,tripura|west tripura,2024-Q2,5559265.0,7341756514.96,335556,17460.0,1320.6343851138595,5203.304366484283,19.218556701030927,16.56732408301446,21879.377853353835,318.4000572737686,8096.0,4861115.0,6936331357.49,319079.0,16633.0,0.14361931367597758,0.05844950833154949,0.05163924921414442,0.049720435279264175,0.5345487498951069
tripura,west tripura,2024,3,8098,tripura|west tripura,2024-Q3,6239429.0,7997504756.36,351212,18598.0,1281.7686933147247,5295.377151122399,18.88439617163136,17.76542088539116,22771.160314453948,335.4892461555006,8097.0,5559265.0,7341756514.96,335556.0,17460.0,0.12234782835500746,0.08931762311427893,0.04665689184517641,0.06517754868270331,0.4761178239085784
tripura,west tripura,2024,4,8099,tripura|west tripura,2024-Q4,6899595.0,8760000295.77,363184,19818.0,1269.639782591587,5456.73818229878,18.325966293268745,18.997519163839815,24120.006100957093,348.14789585225554,8098.0,6239429.0,7997504756.36,351212.0,18598.0,0.10580551521621606,0.09534168001633603,0.03408767354190623,0.06559845144639209,0.49670510315289684
tripura,west tripura,2025,1,8100,tripura|west tripura,2025-Q1,7781449.0,9518179995.73,375038,21102.0,1223.1886369402407,5626.629834843403,17.772628186901716,20.74842815927986,25379.24155880204,368.75409913752253,8099.0,6899595.0,8760000295.77,363184.0,19818.0,0.1278124295701415,0.08655019113710605,0.032639103044187046,0.06478958522555245,0.6007539422539891
tripura,west tripura,2025,2,8101,tripura|west tripura,2025-Q2,7756747.0,9109398146.33,386868,21997.0,1174.383816608947,5685.918711291707,17.58730736009456,20.050112699938996,23546.527875993877,352.6274946583625,8100.0,7781449.0,9518179995.73,375038.0,21102.0,-0.003174473031950731,-0.04294748046195651,0.03154347026168014,0.042413041417875164,0.39528282965463957
